,block,floor_area_sqm,resale_price,price_per_sqm,lat,long,isLatLongAvailable
7639,690D WOODLANDS DR 75,105.38461538461539,389615.3846153846,3700.9324009324014,1.44261596598046,103.807852213015,True
7640,690E WOODLANDS DR 75,98.57142857142857,366857.14285714284,3735.714285714286,1.44216549395902,103.808040672708,True
7641,690F WOODLANDS DR 75,95.33333333333333,362825.86666666664,3817.728484848485,1.44268598668095,103.807433131663,True
7642,691 HOUGANG ST 61,64.0,294000.0,4593.75,1.37671763294767,103.886528862873,True
7643,691 JURONG WEST CTRL 1,109.70588235294117,491169.8823529412,4482.878115335684,1.34194049467435,103.706311118578,True
7644,691A CHOA CHU KANG CRES,103.11764705882354,371287.5294117647,3606.075148381031,1.40115779753494,103.751471709468,True
7645,691B CHOA CHU KANG CRES,101.0,362800.0,3598.5499685499685,1.40162672032469,103.751577560463,True
7646,692 HOUGANG ST 61,74.5,320000.0,4285.845588235294,1.37664719414577,103.886771607076,True
7647,692 JURONG WEST CTRL 1,115.85714285714286,507555.4285714286,4356.537787609517,1.3420307700464,103.706780617911,True
7648,692A CHOA CHU KANG CRES,101.875,361729.1666666667,3545.1338013838013,1.4002092135442,103.751271374918,True
7649,692B CHOA CHU KANG CRES,100.75,359154.8888888889,3576.109685376352,1.40067815960728,103.751377169268,True
7650,693 HOUGANG ST 61,85.83333333333333,334333.3333333333,3894.5291599785983,1.3766979699603,103.887541049902,True
7651,693 JURONG WEST CTRL 1,111.7,477100.0,4293.836313356452,1.34290033614079,103.706185188199,True
7652,694 HOUGANG ST 61,65.2,291200.0,4467.5,1.37606364168578,103.88793921959,True
7653,694 JURONG WEST CTRL 1,122.0,512818.1818181818,4203.007211825525,1.34302581757333,103.706879606888,True
7654,695 HOUGANG ST 61,96.57142857142857,367857.14285714284,3798.7458845139636,1.37631485193476,103.887473606594,True
7655,695 JURONG WEST CTRL 1,118.08333333333333,502166.6666666667,4280.54251050525,1.34256318025628,103.707422156902,True
7656,696 HOUGANG ST 61,88.8,347988.8,3917.6420301556223,1.37596449465842,103.887423583259,True
7657,696 JURONG WEST CTRL 1,111.22222222222223,493765.3333333333,4448.749724034421,1.3421108096702,103.707477387507,True
7658,697 HOUGANG ST 61,86.33333333333333,358777.77777777775,4157.58278342548,1.37554033809538,103.887475138873,True
7659,697A JURONG WEST CTRL 3,99.66666666666667,660314.6666666666,6617.079709455388,1.34103443749636,103.708340995245,True
7660,697B JURONG WEST CTRL 3,88.0,593833.3333333334,6758.40998402211,1.34067930866793,103.708445480847,True
7661,697C JURONG WEST CTRL 3,83.0,594000.0,7156.626506024097,1.34047236407142,103.708354717703,True
7662,698 HOUGANG ST 61,64.0,280857.14285714284,4388.392857142857,1.3750613898604,103.886910503596,True
7663,698A HOUGANG ST 61,102.75,443472.0,4331.6713201320135,1.37501378353128,103.887337730531,True
7664,698A JURONG WEST CTRL 3,68.0,425250.0,6253.676470588235,1.341091607667,103.708023659485,True
7665,698B HOUGANG ST 61,122.6,592600.0,4826.458333333333,1.37480681507579,103.887708468033,True
7666,698B JURONG WEST CTRL 3,79.42857142857143,516841.14285714284,6463.913042247603,1.3406512946922,103.707506154373,True
7667,698C HOUGANG ST 52,141.75,667636.0,4710.7554294523125,1.37525196763041,103.888186047391,True
7668,698C JURONG WEST CTRL 3,80.5,515000.0,6333.214737507907,1.34028016730054,103.707599009323,True
7669,698D HOUGANG ST 52,141.0,660538.8,4684.672340425532,1.37563704439197,103.888739165173,True
7670,699 HOUGANG ST 52,120.88235294117646,516039.1176470588,4267.1804286177285,1.3759206561885,103.889190256015,True
7671,699A HOUGANG ST 52,120.0,502142.85714285716,4184.52380952381,1.37697211655509,103.888864094008,True
7672,699B HOUGANG ST 52,100.0,416717.0909090909,4167.170909090909,1.37670290100056,103.888277047979,True
7673,699C HOUGANG ST 52,100.0,421698.28571428574,4216.982857142857,1.37644094969567,103.888527313943,True
7674,6A BOON TIONG RD,104.08,828588.0,7954.5584519828,1.28683524831823,103.831347591398,True
7675,6B BOON TIONG RD,104.5,802111.1111111111,7658.59160163508,1.28654599608856,103.83082447985,True
7676,7 BEDOK STH AVE 2,82.0,360500.0,4396.341463414634,1.32281544267372,103.93545524391,True
7677,7 BOON KENG RD,104.98148148148148,903341.0370370371,8611.681793902068,1.31678922529744,103.861781918434,True
7678,7 C'WEALTH AVE,110.8,753880.0,6796.554948320139,1.30645647691157,103.794765623549,True
7679,7 EVERTON PK,84.75,487000.0,5744.151439645626,1.27704241157112,103.839265036858,True
7680,7 GHIM MOH RD,116.875,715500.0,6119.34294635533,1.31128823600903,103.787230603612,True
7681,7 HAIG RD,117.53846153846153,689352.9230769231,5864.6767190068595,1.31380661212249,103.896910477404,True
7682,7 HOUGANG AVE 3,65.0,269000.0,4189.782764382908,1.36232721881747,103.893510807642,True
7683,7 JLN BATU,48.375,216437.5,4476.822916666667,1.33568700445849,103.787831657868,True
7684,7 KIM TIAN PL,131.0,885200.0,6757.251908396947,1.28348511207749,103.827043785507,True
7685,7 LOR 7 TOA PAYOH,112.22222222222223,633222.2222222222,5621.104122990915,1.33805369690152,103.857286902601,True
7686,7 LOR LEW LIAN,98.0,471166.6666666667,4807.8231292517,1.34915702958254,103.877006943654,True
7687,7 MARINE TER,61.75,343750.0,5585.0080710250195,1.30409794254107,103.917275409766,True
7688,7 MARSILING DR,88.16666666666667,259333.33333333334,2941.961279461279,1.44166906487399,103.776733408183,True
7689,7 PINE CL,109.10526315789474,834546.7368421053,7633.73784032588,1.30767573187081,103.882412035537,True
7690,7 ST. GEORGE'S LANE,53.470588235294116,273246.35294117645,5092.440636544473,unknown,unknown,False
7691,7 TECK WHYE AVE,132.0,438209.77777777775,3319.7710437710434,1.38147444864872,103.754521535437,True
7692,7 TELOK BLANGAH CRES,31.0,186963.91666666666,6031.094086021505,1.27836137310785,103.819384010497,True
7693,7 TG PAGAR PLAZA,83.0,651000.0,7843.373493975904,1.27712012183459,103.843117743777,True
7694,7 TOH YI DR,145.5,931500.0,6399.289786902806,1.33737314445096,103.775043151688,True
7695,7 UPP ALJUNIED LANE,86.18181818181819,640636.3636363636,7447.400954516704,1.33471455041652,103.878708329058,True
7696,70 BEDOK STH RD,71.11764705882354,322798.5882352941,4550.332274129322,1.31996943548307,103.94281863033,True
7697,70 CIRCUIT RD,49.125,211750.0,4361.901301218161,1.32519591330303,103.888039969791,True
7698,70 LOR 4 TOA PAYOH,64.0,239333.33333333334,3739.5833333333335,1.33444874946936,103.852333287558,True
7699,70 REDHILL CL,103.75,760125.0,7322.336956521739,1.28672632735078,103.816700522264,True
7700,700 PASIR RIS DR 10,111.75,435750.0,3899.27203989704,1.38026600808605,103.938319673923,True
7701,700A ANG MO KIO AVE 6,96.28571428571429,658821.4285714285,6833.854819569105,1.36997128892861,103.846076487359,True
7702,700B ANG MO KIO AVE 6,100.14285714285714,706504.7619047619,7038.373632659347,1.36941049804616,103.846059822142,True
7703,700C ANG MO KIO AVE 6,105.875,750062.5,7062.6641012670425,1.36944159368432,103.84648823913,True
7704,701 BEDOK RESERVOIR RD,72.84210526315789,314263.15789473685,4319.404083634365,1.33764156135414,103.918906218067,True
7705,701 CHOA CHU KANG ST 53,115.0,361876.44444444444,3137.961335713208,1.39165394542409,103.746220667925,True
7706,701 HOUGANG AVE 2,86.1,338054.444,3935.882252722297,1.36612502215531,103.8899608987,True
7707,701 JURONG WEST ST 71,146.5,610750.0,4170.301464944322,1.34231547534586,103.69528112377,True
7708,701 PASIR RIS DR 10,111.83333333333333,435500.0,3894.1575504075504,1.37996591907492,103.937932209463,True
7709,701 TAMPINES ST 71,102.28571428571429,454971.4285714286,4438.634459844544,1.35617182936882,103.936798850032,True
7710,701 WEST COAST RD,69.16666666666667,291250.0,4202.187984807147,1.3076365648207,103.761325947461,True
7711,701 WOODLANDS DR 40,113.46153846153847,391230.76923076925,3440.164549690427,1.44179708204768,103.796074026236,True
7712,701 YISHUN AVE 5,72.95454545454545,278849.45454545453,3842.886644479693,1.42995455706118,103.828835235349,True
7713,702 BEDOK RESERVOIR RD,72.0,315805.5,4384.935038413477,1.33723650407652,103.918924437798,True
7714,702 CHOA CHU KANG ST 53,115.54545454545455,359717.0909090909,3117.3676271181434,1.39179994537682,103.745621182307,True
7715,702 HOUGANG AVE 2,75.6,314900.0,4186.390737770683,1.36575849509964,103.889720136349,True
7716,702 JURONG WEST ST 71,146.57142857142858,564428.5714285715,3850.4202908565326,1.3419852709683,103.695305614073,True
7717,702 PASIR RIS DR 10,112.25,431000.0,3839.0084163110478,1.38023204003435,103.937566462309,True
7718,702 TAMPINES ST 71,102.875,471000.0,4563.767507002801,1.3561725371375,103.937479923002,True
7719,702 WEST COAST RD,72.81481481481481,299944.44444444444,4113.616287823927,1.30726692567512,103.761107748856,True
7720,702 WOODLANDS DR 40,109.5,369833.3333333333,3373.7985598279715,1.44152400399065,103.79666401915,True
7721,702 YISHUN AVE 5,68.66666666666667,277466.6666666667,4040.2363184079604,1.42981540483616,103.829467215859,True
7722,703 BEDOK RESERVOIR RD,74.35714285714286,318785.71428571426,4289.200259175267,1.33716507441516,103.919893055357,True
7723,703 CHOA CHU KANG ST 53,125.75,401500.0,3219.642523644066,1.39131766606985,103.745930765105,True
7724,703 HOUGANG AVE 2,81.0,320125.0,3957.3995189277844,1.36553095979945,103.889460635529,True
7725,703 JURONG WEST ST 71,121.35714285714286,399950.4285714286,3302.321956824098,1.34163032255525,103.695832219555,True
7726,703 PASIR RIS DR 10,114.0,405000.0,3552.6315789473683,1.38039161117546,103.937163210408,True
7727,703 TAMPINES ST 71,107.6,494800.0,4597.378151260504,1.35687847904174,103.937739198068,True
7728,703 WEST COAST RD,73.0625,297312.5,4072.1821165611755,1.30674896245195,103.760633580535,True
7729,703 WOODLANDS DR 40,103.3076923076923,362376.0,3514.593439066278,1.4409565628088,103.796576586484,True
7730,703 YISHUN AVE 5,74.16666666666667,282803.1666666667,3834.5146936692327,1.42958489778701,103.828851112708,True
7731,704 ANG MO KIO AVE 8,82.0,370000.0,4512.195121951219,1.37040712097271,103.847230717119,True
7732,704 BEDOK RESERVOIR RD,74.5,317407.3333333333,4293.096376791719,1.33635490577951,103.920203566512,True
7733,704 CHOA CHU KANG ST 53,119.8,383160.0,3203.568512564846,1.390443298753,103.745743952477,True
7734,704 HOUGANG AVE 2,84.13333333333334,321466.6666666667,3862.1943225902332,1.3649231962434,103.889379532965,True
7735,704 JURONG WEST ST 71,130.66666666666666,392666.6666666667,3003.9979902383,1.34079662973673,103.695183363683,True
7736,704 PASIR RIS DR 10,114.5,445500.0,3890.6393042416844,1.38078384209546,103.937279271736,True
7737,704 TAMPINES ST 71,114.5,519750.0,4531.593243357949,1.35655720440891,103.93716002138,True
7738,704 WEST COAST RD,71.62962962962963,292851.85185185185,4064.7097411334043,1.30634750622019,103.760538027126,True
7739,704 WOODLANDS DR 40,107.73333333333333,388533.3333333333,3606.6551332054823,1.44058061315975,103.796236000002,True
7740,704 YISHUN AVE 5,71.9,278252.3,3889.9878507736694,1.42923420821389,103.828880603195,True
7741,705 ANG MO KIO AVE 8,68.0,370000.0,5441.176470588235,1.37043722990379,103.847515505343,True
7742,705 BEDOK NTH RD,91.15384615384616,407076.92307692306,4465.241280458672,1.33663681806047,103.918995255673,True
7743,705 CHOA CHU KANG ST 53,113.25,367250.0,3232.574194603956,1.39036325274643,103.746124351793,True
7744,705 CLEMENTI WEST ST 2,71.70588235294117,298640.0,4150.98879316846,1.30566420848829,103.760650698612,True
7745,705 HOUGANG AVE 2,150.53333333333333,680992.5333333333,4527.699086529659,1.36564903485076,103.888263962373,True
7746,705 JURONG WEST ST 71,123.6,429600.0,3456.258332752654,1.34073605682945,103.694786877988,True
7747,705 PASIR RIS DR 10,111.66666666666667,460166.6666666667,4120.294401544402,1.38058565727692,103.937747806432,True
7748,705 TAMPINES ST 71,111.625,513225.0,4597.976349630761,1.35711597364175,103.937284846318,True
7749,705 WOODLANDS DR 40,102.8,355650.0,3452.2740853917326,1.43975611226903,103.796157190366,True
7750,705 YISHUN AVE 5,72.8,306400.0,4246.703980099503,1.42909454984153,103.829511668002,True
7751,706 BEDOK NTH RD,91.0,403127.0,4429.9670329670325,1.33620691149152,103.919016802147,True
7752,706 CHOA CHU KANG ST 53,117.66666666666667,364333.3333333333,3093.127603290266,1.39036832173941,103.746864334257,True
7753,706 CLEMENTI WEST ST 2,68.0,273860.8695652174,4027.3657289002554,1.30676076028652,103.762363136976,True
7754,706 HOUGANG AVE 2,92.25,333611.0,3616.3650961255626,1.36596036769891,103.888646476566,True
7755,706 JURONG WEST ST 71,114.25,377000.0,3308.2570759736113,1.34122919260209,103.694393602769,True
7756,706 PASIR RIS DR 10,123.28571428571429,481857.14285714284,3912.395294570809,1.38076797757942,103.938148546599,True
7757,706 TAMPINES ST 71,115.6,539688.8,4664.582415754181,1.35750385698395,103.937559746526,True
7758,706 WOODLANDS DR 40,113.1,393500.0,3464.5104369431383,1.43977845720471,103.796686826798,True
7759,706 YISHUN AVE 5,76.76190476190476,302470.85714285716,3891.9392735741776,1.42886692085513,103.828909001953,True
7760,707 BEDOK NTH RD,91.125,407062.5,4467.615265169613,1.33546649823112,103.919288377804,True
7761,707 CHOA CHU KANG ST 53,111.875,366000.0,3278.8988074361796,1.39037912603457,103.747208695732,True
7762,707 CLEMENTI WEST ST 2,91.2,393800.0,4317.677974199713,1.30628748271347,103.762394965532,True
7763,707 HOUGANG AVE 2,115.14285714285714,433571.4285714286,3768.3688193892276,1.36627946045205,103.888808928523,True
7764,707 JURONG WEST ST 71,115.07692307692308,378538.46153846156,3285.717963387295,1.34178304696078,103.693951955341,True
7765,707 PASIR RIS DR 10,125.16666666666667,506333.3333333333,4046.989315491084,1.38132588224282,103.938232878848,True
7766,707 TAMPINES ST 71,105.84615384615384,465029.8461538461,4376.09851116204,1.35764787544338,103.936890975709,True
7767,707 WOODLANDS DR 40,104.0,347388.8,3337.032958550092,1.44061701971721,103.79664662375,True
7768,707 YISHUN AVE 5,71.57142857142857,270952.38095238095,3808.5825728140717,1.42893488907136,103.827716191445,True
7769,708 BEDOK NTH RD,91.0,424777.77777777775,4667.887667887668,1.33503645745879,103.919311961318,True
7770,708 CHOA CHU KANG ST 53,117.25,383475.0,3252.489974742855,1.39165031368934,103.746875282707,True
7771,708 CLEMENTI WEST ST 2,91.18181818181819,388808.0,4264.308474134561,1.30571872306759,103.762167768843,True
7772,708 HOUGANG AVE 2,87.6,334900.0,3866.780901962718,1.36669418462152,103.88909314947,True
7773,708 JURONG WEST ST 71,149.33333333333334,534333.3333333334,3577.7330350484713,1.34207524231502,103.694306358693,True
7774,708 PASIR RIS DR 10,122.83333333333333,519500.0,4215.725438166383,1.38118597273519,103.938981598716,True
7775,708 TAMPINES ST 71,103.75,456666.6666666667,4395.991971045844,1.35799200738946,103.936892456311,True
7776,708 WOODLANDS DR 70,104.2,385777.6,3706.9056748945086,1.44005837096467,103.797369389704,True
7777,708 YISHUN AVE 5,75.33333333333333,293000.0,3981.0728963876268,1.42871549391537,103.82716909558,True
7778,709 ANG MO KIO AVE 8,78.5,323500.0,4157.281205164993,1.37113720765377,103.847662320064,True
7779,709 BEDOK RESERVOIR RD,74.4090909090909,318489.8181818182,4289.182069222797,1.33541606502637,103.922350075379,True
7780,709 CLEMENTI WEST ST 2,91.625,402250.0,4390.960941232681,1.30533046157853,103.762003588469,True
7781,709 HOUGANG AVE 2,88.8,336666.6666666667,3801.1430190230585,1.36706142659908,103.888077255516,True
7782,709 JURONG WEST ST 71,146.8,534800.0,3644.008372579801,1.34253230826622,103.694438315684,True
7783,709 PASIR RIS DR 10,122.375,463736.0,3787.0207159534084,1.38176171803456,103.938577970169,True
7784,709 TAMPINES ST 71,107.71428571428571,477928.5714285714,4425.161882934992,1.35798965118265,103.937435186474,True
7785,709 WOODLANDS DR 70,106.5,384200.0,3604.1204481792715,1.44023981392028,103.797932567952,True
7786,709 YISHUN AVE 5,81.4375,319675.0,3872.890995157216,1.4285690021208,103.827735428264,True
7787,70A TELOK BLANGAH HTS,83.625,743453.6666666666,8902.682795698924,1.27637530976147,103.81137191061,True
7788,70B TELOK BLANGAH HTS,85.10526315789474,748508.6315789474,8809.758580512002,1.27674945693288,103.810541543465,True
7789,70C TELOK BLANGAH HTS,93.0,797000.0,8569.89247311828,1.2759961853765,103.810862988227,True
7790,71 BEDOK STH RD,77.35714285714286,342642.85714285716,4424.20359194785,1.32041601736618,103.942732310081,True
7791,71 CIRCUIT RD,43.0,187666.66666666666,4368.783068783069,1.32491504386775,103.887996817126,True
7792,71 LOR 4 TOA PAYOH,58.0,245750.0,4237.068965517242,1.33417429846958,103.852204554719,True
7793,71 MARINE DR,126.0,773148.0,6136.095238095238,1.30452764484152,103.908943951039,True
7794,710 ANG MO KIO AVE 8,117.0,667571.4285714285,5705.738705738705,1.37104583077812,103.848186835874,True
7795,710 BEDOK RESERVOIR RD,118.7,491200.0,4137.088885140833,1.3355737307958,103.923820023145,True
7796,710 CLEMENTI WEST ST 2,80.1,331900.0,4029.8376297804725,1.30628911866015,103.76151810816,True
7797,710 HOUGANG AVE 2,114.25,423722.0,3715.352935664624,1.36665848886669,103.88791702948,True
7798,710 JURONG WEST ST 71,151.44444444444446,576500.0,3808.6627985956843,1.34288276523283,103.694854808974,True
7799,710 PASIR RIS ST 72,147.07142857142858,604892.8571428572,4112.10878534922,1.3819775730856,103.937637737839,True
7800,710 TAMPINES ST 71,108.08333333333333,480324.0,4432.166833069862,1.35892431398391,103.937644661626,True
7801,710 WOODLANDS DR 70,106.8,369858.8,3468.2021437854833,1.44078527209599,103.797529021789,True
7802,710 YISHUN AVE 5,73.46153846153847,279096.1538461539,3821.80936436791,1.42821779793313,103.827761264778,True
7803,711 BEDOK RESERVOIR RD,118.375,488624.9375,4131.07723688649,1.3359734160825,103.923690295889,True
7804,711 CLEMENTI WEST ST 2,72.1923076923077,294769.23076923075,4083.7972528255204,1.30484423498146,103.76110706384,True
7805,711 HOUGANG AVE 2,93.0,345333.3333333333,3718.354201931023,1.36633863241362,103.887775178341,True
7806,711 JURONG WEST ST 71,103.75,352000.0,3392.900485436893,1.34304085872336,103.695640816169,True
7807,711 PASIR RIS ST 72,146.22222222222223,607888.8888888889,4160.356902364827,1.38172033104503,103.93811088156,True
7808,711 TAMPINES ST 71,117.54545454545455,510454.54545454547,4343.496654860291,1.35843202933435,103.937035946114,True
7809,711 WOODLANDS DR 70,108.3076923076923,371461.53846153844,3431.745676303183,1.44123152314849,103.797483515419,True
7810,711 YISHUN AVE 5,79.5,299444.0,3771.9415963659962,1.42800120289187,103.827147006794,True
7811,712 BEDOK RESERVOIR RD,75.5909090909091,316008.54545454547,4189.430341037066,1.33590729186163,103.922634043137,True
7812,712 CLEMENTI WEST ST 2,91.1,409400.0,4493.705207835643,1.30483690300269,103.762212950736,True
7813,712 HOUGANG AVE 2,150.92307692307693,648145.2307692308,4297.059993367686,1.36588222148307,103.887387054385,True
7814,712 JURONG WEST ST 71,104.0,315750.0,3036.0576923076924,1.34235316411477,103.696675247078,True
7815,712 PASIR RIS ST 72,145.75,609375.0,4183.395983787374,1.38223062076004,103.938183410003,True
7816,712 TAMPINES ST 71,110.91666666666667,484699.0,4375.547293664941,1.35894478167474,103.937160853772,True
7817,712 WOODLANDS DR 70,111.83333333333333,401462.6666666667,3594.8175905184876,1.44190741181249,103.797234182141,True
7818,712 YISHUN AVE 5,69.25,270275.0,3913.3578431372553,1.42785215049801,103.827781339299,True
7819,713 ANG MO KIO AVE 6,68.0,295000.0,4338.235294117647,1.37145809347746,103.846516326828,True
7820,713 BEDOK RESERVOIR RD,77.89473684210526,334000.0,4296.6349000262735,1.33631180600308,103.922392167199,True
7821,713 CLEMENTI WEST ST 2,77.35714285714286,330500.0,4219.455716807666,1.30416148975898,103.762190838275,True
7822,713 JURONG WEST ST 71,104.0,348166.6666666667,3347.75641025641,1.34365711251197,103.696064237883,True
7823,713 PASIR RIS ST 72,146.14285714285714,613539.4285714285,4198.939563469968,1.38247673750926,103.937821775649,True
7824,713 TAMPINES ST 71,106.3125,463562.5,4349.795963840082,1.35924098095519,103.937646641338,True
7825,713 WOODLANDS DR 70,108.3,370388.8,3419.356621045953,1.44195475589682,103.797812012966,True
7826,713 YISHUN ST 71,93.5,312750.0,3360.28981264637,1.42752811877469,103.827416588661,True
7827,714 ANG MO KIO AVE 6,119.0,635181.8181818182,5337.662337662338,1.37109649780946,103.84623152448,True
7828,714 BEDOK RESERVOIR RD,110.77777777777777,476222.22222222225,4288.731470549652,1.33703060322387,103.923284613437,True
7829,714 CLEMENTI WEST ST 2,70.33333333333333,288078.6666666667,4089.4876980421327,1.30424477803195,103.761706994745,True
7830,714 JURONG WEST ST 71,148.0909090909091,566636.3636363636,3825.684126737935,1.34312002954325,103.696674975217,True
7831,714 PASIR RIS ST 72,146.16666666666666,626333.3333333334,4288.212034183025,1.38264722864523,103.937556703926,True
7832,714 TAMPINES ST 71,106.92857142857143,461928.5714285714,4314.000054567282,1.36005190110954,103.937142900774,True
7833,714 WOODLANDS DR 70,105.78571428571429,373214.28571428574,3526.0177932559163,1.44204928734016,103.798789070341,True
7834,714 YISHUN ST 71,74.53333333333333,288933.3333333333,3903.68291347207,1.42701651708938,103.827662646467,True
7835,715 BEDOK RESERVOIR RD,117.71428571428571,511357.14285714284,4352.167313206274,1.33742965753386,103.923154914839,True
7836,715 CLEMENTI WEST ST 2,75.76,309352.0,4048.7801313182504,1.30315360303876,103.761943675943,True
7837,715 JURONG WEST ST 71,104.0,331250.0,3185.096153846154,1.34374461019775,103.696418783167,True
7838,715 PASIR RIS ST 72,146.5,602000.0,4111.167387953103,1.3829779022172,103.937054462632,True
7839,715 TAMPINES ST 71,112.61111111111111,502765.3333333333,4471.70993973347,1.35955696952682,103.937031845348,True
7840,715 WOODLANDS DR 70,105.22222222222223,368530.6666666667,3501.639773938178,1.44198957569918,103.799393670745,True
7841,715 YISHUN ST 71,97.16666666666667,324674.0,3354.5791482348855,1.42638911318203,103.826910837812,True
7842,716 ANG MO KIO AVE 6,119.0,664000.0,5579.83193277311,1.37147783065153,103.845868750998,True
7843,716 BEDOK RESERVOIR RD,147.14285714285714,723142.8571428572,4917.913856689367,1.33783795176833,103.924973671246,True
7844,716 CLEMENTI WEST ST 2,91.125,404157.3333333333,4434.913959229177,1.30240953060904,103.762804760851,True
7845,716 JURONG WEST ST 71,106.44444444444444,339520.8888888889,3197.2104225634175,1.34409760357644,103.696723900687,True
7846,716 PASIR RIS ST 72,145.6,605136.4,4160.982299039442,1.38310157275173,103.936732575912,True
7847,716 TAMPINES ST 71,112.66666666666667,507907.3333333333,4501.81775316187,1.35938987364854,103.936632842041,True
7848,716 WOODLANDS DR 70,113.64285714285714,406263.4285714286,3574.1205456149605,1.44150834964609,103.799778803838,True
7849,716 YISHUN ST 71,74.11764705882354,277522.82352941175,3800.3423570798686,1.42621096565013,103.827704108295,True
7850,717 BEDOK RESERVOIR RD,139.5625,658243.0,4709.462224667296,1.33755208890136,103.925449316134,True
7851,717 CLEMENTI WEST ST 2,118.0,612296.0,5188.949152542373,1.30323440870789,103.762464847394,True
7852,717 JURONG WEST ST 71,105.25,340375.0,3232.474728036027,1.34300945708877,103.697479925355,True
7853,717 PASIR RIS ST 72,146.2,576080.0,3940.932301685726,1.38262059331192,103.936631122283,True
7854,717 TAMPINES ST 72,101.8,439400.0,4313.620575502928,1.3588121878635,103.935212702172,True
7855,717 WOODLANDS DR 70,112.18181818181819,424171.63636363635,3779.6600865800865,1.44084734957997,103.799421965632,True
7856,717 YISHUN ST 71,79.7,291900.0,3704.738630538844,1.42575233813242,103.828104354933,True
7857,717A WOODLANDS DR 70,94.6,542600.0,5730.070649156402,1.44053874571164,103.798669114626,True
7858,717B WOODLANDS DR 70,83.75,498750.0,5960.107234314981,1.44137023315005,103.798542723674,True
7859,718 BEDOK RESERVOIR RD,106.47826086956522,445690.7826086957,4185.211473499803,1.33663363411169,103.925744921529,True
7860,718 JURONG WEST ST 71,104.91666666666667,338833.3333333333,3231.090223442891,1.34369738847626,103.697570461982,True
7861,718 PASIR RIS ST 72,111.0,426250.0,3840.09009009009,1.38244315383458,103.936371378227,True
7862,718 TAMPINES ST 72,114.375,511781.25,4470.344198285375,1.35908701781335,103.935544402477,True
7863,718 WOODLANDS AVE 6,111.14285714285714,415571.4285714286,3743.8035214085635,1.44160746993248,103.801139774256,True
7864,718 YISHUN ST 71,70.11111111111111,279549.3333333333,3995.7092659473283,1.42681827962849,103.828512775486,True
7865,719 BEDOK RESERVOIR RD,144.66666666666666,730265.3333333334,5048.528024528025,1.33641984694912,103.92483267275,True
7866,719 JURONG WEST AVE 5,147.75,539000.0,3643.48134152102,1.3445367697679,103.696986199669,True
7867,719 PASIR RIS ST 72,121.66666666666667,469166.6666666667,3852.976039285412,1.38224267910055,103.936646781251,True
7868,719 TAMPINES ST 72,109.7,479888.8,4369.487378317664,1.35881240055992,103.935913216026,True
7869,719 WOODLANDS AVE 6,106.15384615384616,403991.3846153846,3802.0706142624604,1.44192155949726,103.800135496516,True
7870,719 YISHUN ST 71,68.73333333333333,272533.3333333333,3995.4453138933477,1.42688084988418,103.829303136688,True
7871,72 BEDOK STH AVE 3,123.0,571765.3333333334,4648.498644986449,1.32036659168877,103.943667906986,True
7872,72 CIRCUIT RD,46.42857142857143,196285.7142857143,4248.299319727891,1.32454761102539,103.887943886744,True
7873,72 GEYLANG BAHRU,59.95652173913044,275500.0,4591.788609327297,1.32194544026476,103.871031667932,True
7874,72 MARINE DR,119.22222222222223,822444.4444444445,6900.293852069808,1.30428356986834,103.908364873073,True
7875,72 TELOK BLANGAH HTS,117.44444444444444,603777.7777777778,5143.698052788962,1.27611797685125,103.809589962738,True
7876,720 ANG MO KIO AVE 6,70.8,292877.6,4142.8760401721665,1.37180102410534,103.84699031799,True
7877,720 BEDOK RESERVOIR RD,115.88888888888889,512000.0,4380.504161253214,1.33597277354753,103.924883020541,True
7878,720 JURONG WEST AVE 5,109.66666666666667,342444.44444444444,3128.3728897365263,1.34433950259368,103.697578055437,True
7879,720 PASIR RIS ST 72,119.0,450000.0,3776.4690471383387,1.3815512356895,103.936568241353,True
7880,720 TAMPINES ST 72,111.4,487600.0,4370.802775655717,1.35938894436607,103.936070829294,True
7881,720 WOODLANDS AVE 6,107.63636363636364,415989.8181818182,3885.249379036264,1.4422101047419,103.801033253866,True
7882,720 YISHUN ST 71,88.8,317633.3333333333,3597.5172975172977,1.42642051761913,103.828957973293,True
7883,721 BEDOK RESERVOIR RD,148.0909090909091,696989.8181818182,4706.21505431725,1.33629244771801,103.926101654356,True
7884,721 JURONG WEST AVE 5,112.5,350400.0,3107.1519389701207,1.34402566066415,103.697478162304,True
7885,721 PASIR RIS ST 72,120.4,492000.0,4075.6528417818745,1.3814623557979,103.936332074831,True
7886,721 TAMPINES ST 71,112.0909090909091,500863.63636363635,4468.803099752298,1.3599202305003,103.936352048283,True
7887,721 WOODLANDS CIRCLE,113.11111111111111,396888.8888888889,3507.756799872252,1.44398935063641,103.800333931864,True
7888,721 YISHUN ST 71,89.45454545454545,318272.7272727273,3586.4552114552116,1.42610183391787,103.828966740535,True
7889,722 ANG MO KIO AVE 8,67.0,268000.0,4000.0,1.37224394036323,103.847529279223,True
7890,722 BEDOK RESERVOIR RD,134.8,615500.0,4575.0993280919165,1.33663699329345,103.928207774481,True
7891,722 CLEMENTI WEST ST 2,84.0,290000.0,3452.3809523809523,1.30291359271021,103.763759578355,True
7892,722 JURONG WEST AVE 5,104.66666666666667,333111.1111111111,3185.6368130639976,1.34364538956412,103.69827338457,True
