,Unnamed: 0,street,project,marketSegment,lat,long,avg_price_per_sqm,district,commonest_tenure,num_malls,num_taxi_stands,num_primary_schools,num_mrt,num_hawker,num_carparks,num_bus_stops,num_chas_clinics,num_sports_facilities,num_community_centers,num_supermarkets,num_secondary_schools
140,140,PASIR PANJANG ROAD,LANDRIDGE CONDOMINIUM,RCR,1.22303222288029,103.84300961635256,13276.748390106932,5,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
141,141,COVE DRIVE,SEVEN PALMS SENTOSA COVE,CCR,1.267547752507607,103.80393929645244,30598.088417297426,4,99 yrs lease commencing from 2007,1,0,0,2,1,0,0,6,2,1,2,0
142,142,MCCALLUM STREET,THE CLIFT,CCR,1.2835977317397316,103.84315807650258,20875.601880717066,1,99 yrs lease commencing from 2004,5,45,1,9,9,5,62,41,39,3,18,1
143,143,WEST COAST PARK,BOTANNIA,OCR,1.19028963016137,103.88223761649708,13232.306385251091,5,956 yrs lease commencing from 1928,0,0,0,0,0,0,0,0,0,0,0,0
144,144,ENGGOR STREET,SKYSUITES@ANSON,CCR,1.280992991406127,103.83843253180189,24752.08183684751,2,99 yrs lease commencing from 2008,4,24,1,5,8,10,54,20,17,3,16,1
145,145,ALEXANDRA ROAD,ALESSANDREA,RCR,1.2586950165848851,103.85419184204376,14687.563181703805,3,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
146,146,COVE WAY,SEASCAPE,CCR,1.274462024864206,103.80396069571444,21027.6541859834,4,99 yrs lease commencing from 2007,1,0,1,2,1,0,0,11,2,1,4,0
147,147,CHWEE CHIAN ROAD,BANYAN CONDOMINIUM,RCR,1.224718564414408,103.8422294092771,12826.574217836866,5,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
148,148,PASIR PANJANG HILL,HORIZON RESIDENCES,RCR,1.2198270011360397,103.84567890513134,16238.469706331876,5,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
149,149,JALAN BUKIT HO SWEE,MERAPRIME,RCR,1.2639289270109022,103.8507670330812,16277.646948401,3,99 yrs lease commencing from 2003,0,0,0,0,0,0,0,0,0,0,0,0
150,150,JALAN MEMBINA,CENTRAL GREEN CONDOMINIUM,RCR,1.2640357334043857,103.84821352895608,14767.817613953215,3,99 yrs lease commencing from 1992,0,0,0,0,0,0,0,0,0,0,0,0
151,151,JALAN LEMPENG,REGENT PARK,OCR,1.1966587584166166,103.88107944515794,10715.265884903703,5,99 yrs lease commencing from 1993,0,0,0,0,0,0,0,0,0,0,0,0
152,152,ONE-NORTH GATEWAY,ONE-NORTH RESIDENCES,RCR,1.22589748733618,103.86534704655222,15706.133925997785,5,99 yrs lease commencing from 2005,0,0,0,0,0,0,0,0,0,0,0,0
153,153,STIRLING ROAD,QUEENS,RCR,1.2426677188113957,103.85634642099636,13453.044071391483,3,99 yrs lease commencing from 1998,0,0,0,0,0,0,0,0,0,0,0,0
154,154,DEPOT ROAD,THE INTERLACE,RCR,1.2390045922582344,103.84594116974613,12787.251348409854,4,99 yrs lease commencing from 2009,0,0,0,0,0,0,0,0,0,0,1,0
155,155,ALEXANDRA ROAD,THE ANCHORAGE,RCR,1.240847936423194,103.85335806573988,14802.58865221806,3,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
156,156,TELOK BLANGAH ROAD,SKYLINE RESIDENCES,RCR,1.2436454621058617,103.83548353539152,20562.533038237874,4,Freehold,0,0,0,0,0,1,0,0,0,0,2,0
157,157,PASIR PANJANG ROAD,SEASUITES,RCR,1.2189946495014137,103.8461594477718,18478.60164420386,5,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
158,158,PASIR PANJANG ROAD,PARC REGENCY,RCR,1.2138106733554292,103.85192470698728,11067.102189149433,5,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
159,159,WEST COAST VALE,WHISTLER GRAND,OCR,1.1899967466304613,103.8831100226159,15442.664109015575,5,99 yrs lease commencing from 2018,0,0,0,0,0,0,0,0,0,0,0,0
160,160,KAMPONG BAHRU ROAD,HARBOUR SUITES,RCR,1.2636184094119471,103.83604687961376,17311.224489795917,4,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
161,161,PEARL BANK,ONE PEARL BANK,RCR,1.2760339900253317,103.84669640982656,26131.9351560697,3,99 yrs lease commencing from 2019,4,33,1,7,5,6,44,36,29,2,14,0
162,162,SOUTH BUONA VISTA ROAD,VIVA VISTA,RCR,1.2217794260591344,103.84355872076809,16795.69553704396,5,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
163,163,WEST COAST CRESCENT,WESTCOVE CONDOMINIUM,OCR,1.201977201109323,103.8618724831888,9089.993242455485,5,99 yrs lease commencing from 1995,0,0,0,0,0,0,0,0,0,0,0,0
164,164,MARGARET DRIVE,MARGARET VILLE,RCR,1.2387864298543816,103.86314518917588,20004.08921926104,3,99 yrs lease commencing from 2017,0,0,0,0,0,0,0,0,0,0,0,0
165,165,KEPPEL BAY VIEW,REFLECTIONS AT KEPPEL BAY,RCR,1.2470347721445982,103.83098196282305,17660.61806723646,4,99 yrs lease commencing from 2006,0,0,0,0,0,1,0,0,0,0,0,0
166,166,PASIR PANJANG ROAD,THE ORIENT,RCR,1.2194011183292472,103.8446958512225,19746.97531376653,5,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
167,167,PASIR PANJANG ROAD,WHITEHAVEN,RCR,1.213308613894474,103.85354654450074,15019.330918730744,5,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
168,168,RIVER VALLEY ROAD,LIANG COURT,RCR,1.2809197046701088,103.85517021583796,4959.860253256809,6,97 yrs lease commencing from 1980,4,20,0,6,3,1,23,27,22,0,7,0
169,169,TELOK BLANGAH DRIVE,HARBOUR VIEW TOWERS,RCR,1.2445306872919424,103.83581795654732,12727.972060965369,4,99 yrs lease commencing from 1990,0,0,0,0,0,1,0,0,0,0,2,0
170,170,LORONG SARHAD,TREASURE PLACE,RCR,1.2251936898627491,103.8443038918465,12307.907976608813,5,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
171,171,SHENTON WAY,EON SHENTON,CCR,1.2824746864411922,103.83765453657064,23880.20745155536,2,99 yrs lease commencing from 2011,2,23,1,4,7,16,51,21,14,3,13,1
172,172,PASIR PANJANG ROAD,PARC IMPERIAL,RCR,1.219497385025883,103.84509565728465,16770.533577785336,5,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
173,173,SELEGIE ROAD,SELEGIE CENTRE,RCR,1.2862993681064363,103.86768462747315,17333.507972463052,7,Freehold,2,1,0,1,0,1,10,0,0,0,0,0
174,174,SHENTON WAY,76 SHENTON,CCR,1.28180983712511,103.83727271314774,20137.289746354974,2,99 yrs lease commencing from 2007,2,22,1,4,6,16,53,19,14,3,13,1
175,175,PASIR PANJANG ROAD,LUXE VILLE,RCR,1.2130917798030054,103.85372866223118,12801.673866054913,5,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
176,176,FRASER STREET,DUO RESIDENCES,CCR,1.2941956342707517,103.86279378894268,23293.194723626773,7,99 yrs lease commencing from 2011,9,16,0,3,1,5,33,9,8,1,9,0
177,177,PASIR PANJANG ROAD,THE MAYLEA,RCR,1.221310192669964,103.84426604873536,14736.66475304778,5,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
178,178,BEACH ROAD,SOUTH BEACH RESIDENCES,CCR,1.2923541365381013,103.85804673530048,36238.181421613146,7,99 yrs lease commencing from 2007,15,23,0,5,0,10,53,13,10,0,10,0
179,179,LORONG SARHAD,SARHAD VILLE,RCR,1.2244209836555775,103.84428821251188,11107.919254658384,5,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
180,180,WEST COAST DRIVE,HUNDRED TREES,OCR,1.19514691813324,103.87763329913815,14323.95782607934,5,956 yrs lease commencing from 1928,0,0,0,0,0,0,0,0,0,0,0,0
181,181,PASIR PANJANG ROAD,MENDON SPRING,RCR,1.2236489411142932,103.84243125952884,10700.350443207588,5,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
182,182,JALAN MAT JAMBOL,BIJOU,RCR,1.2276497848333434,103.84062834312986,21026.33569573084,5,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
183,183,OCEAN DRIVE,THE AZURE,CCR,1.2842978294904763,103.81544145669822,15092.825116883612,4,99 yrs lease commencing from 2005,0,3,1,1,6,28,51,20,4,3,8,1
184,184,PASIR PANJANG HILL,D' HILLSIDE LOFT,RCR,1.2212144288115911,103.84496773617845,11445.272615887276,5,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
185,185,WEST COAST VALE,PARC RIVIERA,OCR,1.188950007929437,103.88410619511,13621.37897585211,5,99 yrs lease commencing from 2015,0,0,0,0,0,0,0,0,0,0,0,0
186,186,PASIR PANJANG ROAD,WEST-N,RCR,1.2193074933574022,103.8459867505333,13622.636765888978,5,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
187,187,SPOTTISWOODE PARK ROAD,SPOTTISWOODE 18,RCR,1.273764672073294,103.83937767130674,22121.064576081677,2,Freehold,2,13,1,3,2,5,38,14,13,2,7,0
188,188,CRAIG ROAD,CRAIG PLACE,RCR,1.2786073841894798,103.84180744169365,18518.819604664885,2,99 yrs lease commencing from 1997,4,32,1,6,7,7,51,32,22,3,15,0
189,189,BEACH ROAD,THE 101,CCR,1.2932858598180852,103.861397712018,17187.5,7,999 yrs lease commencing from 1827,11,17,0,4,0,7,34,10,10,0,7,0
190,190,BEACH ROAD,THE PLAZA,CCR,1.2970014093089206,103.86324817498412,11700.146428354508,7,99 yrs lease commencing from 1968,8,15,0,4,2,9,44,11,10,1,8,0
191,191,PASIR PANJANG ROAD,MURANO,RCR,1.211356925104125,103.85305654318982,11614.263196440566,5,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
192,192,NORTH BRIDGE ROAD,SOUTHBANK,RCR,1.3006861465136412,103.86989682480277,17359.698738957726,7,99 yrs lease commencing from 2006,3,6,0,3,2,5,8,4,2,1,5,0
193,193,ENG HOON STREET,ENG HOON MANSIONS,RCR,1.270677645252556,103.8472371181132,12856.630824372762,3,Freehold,2,14,1,2,2,3,20,15,10,1,9,0
194,194,DELTA ROAD,DOMAIN 21,RCR,1.2616391652504653,103.85551792548144,16122.500186000168,3,99 yrs lease commencing from 2004,0,0,0,0,0,0,1,0,0,0,0,0
195,195,WALLICH STREET,WALLICH RESIDENCE,CCR,1.2820483401903602,103.84088998630232,36715.03994743291,2,99 yrs lease commencing from 2011,4,35,1,6,8,10,56,30,24,3,16,1
196,196,KEPPEL BAY DRIVE,CARIBBEAN AT KEPPEL BAY,RCR,1.2506605577511505,103.83119648331778,16329.569058320214,4,99 yrs lease commencing from 1999,0,0,0,0,0,1,0,0,0,0,0,0
197,197,TELOK BLANGAH ROAD,TELOK BLANGAH HOUSE,RCR,1.2594982110646562,103.83002365842194,17669.17293233083,4,Freehold,0,0,0,0,0,1,0,1,0,0,0,0
198,198,LIANG SEAH STREET,LIANG SEAH COURT,CCR,1.2929608733092672,103.86162118080136,19097.222222222223,7,999 yrs lease commencing from 1827,11,14,0,3,0,7,31,10,9,0,7,0
199,199,MISTRI ROAD,LUMIERE,CCR,1.282284820103898,103.83805347705238,18698.95249005632,2,99 yrs lease commencing from 2006,2,23,1,4,7,16,51,20,17,3,12,1
200,200,WEST COAST ROAD,THE SORRENTO,OCR,1.201864076340151,103.859415715364,16436.589046257785,5,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
201,201,ALEXANDRA VIEW,THE METROPOLITAN CONDOMINIUM,RCR,1.2520815404743162,103.8541636881613,15060.15188131866,3,99 yrs lease commencing from 2006,0,0,0,0,0,0,0,0,0,0,0,0
202,202,FABER HEIGHTS,FABER CREST,OCR,1.193057143064432,103.88672070694751,9736.767507458078,5,99 yrs lease commencing from 1996,0,0,0,0,0,0,0,0,0,0,0,0
203,203,KIM TIAN ROAD,HIGHLINE RESIDENCES,RCR,1.2659108162218848,103.8477419659296,20569.39644760458,3,99 yrs lease commencing from 2013,0,2,0,0,0,0,5,2,0,0,0,0
204,204,DRAYCOTT DRIVE,RESIDENTIAL APARTMENTS,CCR,1.266869196234908,103.87326467906937,21679.005842352264,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
205,205,OWEN ROAD,RESIDENTIAL APARTMENTS,RCR,1.2895453922381066,103.87728807068532,9090.90909090909,8,Freehold,0,0,0,1,0,0,0,0,0,0,0,0
206,206,GRANGE ROAD,CLIVEDEN AT GRANGE,CCR,1.261996929019152,103.86336508970923,29729.96212121212,10,Freehold,0,1,0,0,0,0,1,0,0,0,0,0
207,207,HULLET ROAD,8 HULLET,CCR,1.2749303820808926,103.86661663535466,37044.4432720522,9,Freehold,0,1,0,3,0,0,9,0,0,0,0,0
208,208,KIM YAM ROAD,OLEANAS RESIDENCE,CCR,1.275102207025389,103.85711693600749,17044.280352713533,9,Freehold,2,8,0,6,0,1,16,9,4,0,5,0
209,209,LORONG 28 GEYLANG,EDENZ SUITES,RCR,1.3222694276976945,103.87641281804592,13355.92215554618,14,Freehold,0,3,3,3,3,4,0,9,1,3,2,1
210,210,BALMORAL CRESCENT,THE BALMORAL SPRING,CCR,1.2704789756280086,103.87899169652796,18750.0,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
211,211,SCOTTS ROAD,SCOTTS HIGHPARK,CCR,1.2729214803748912,103.87591054671589,20691.24317979777,9,Freehold,0,0,0,0,0,0,1,0,0,0,0,0
212,212,LINCOLN ROAD,THE LINC,CCR,1.2787413357707835,103.87802628062518,18972.689075630253,11,Freehold,0,0,0,0,0,0,1,0,0,0,0,0
213,213,THOMSON ROAD,CUBE 8,CCR,1.2776473718916612,103.89180597128164,16386.3581062104,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
214,214,STEVENS ROAD,THE ELEMENT @ STEVENS,CCR,1.2622962193921985,103.8816146567844,16387.826198895338,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
215,215,JERVOIS ROAD,JERVOIS LODGE,CCR,1.2593591670811022,103.85785548616784,16147.881803981436,10,Freehold,0,0,0,0,0,0,1,0,0,0,0,0
216,216,DRAYCOTT DRIVE,J C DRAYCOTT,CCR,1.267140779379207,103.87343671677716,22544.95001330445,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
217,217,DEVONSHIRE ROAD,DEVONSHIRE RESIDENCES,CCR,1.2735552277597575,103.862478989189,24518.153561517112,9,Freehold,0,2,0,5,0,0,10,0,0,0,0,0
218,218,DUNEARN ROAD,PULLMAN RESIDENCES NEWTON,CCR,1.275224596174447,103.87820316957986,29863.824652801595,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
219,219,BALMORAL ROAD,BALMORAL 8,CCR,1.2683765869348318,103.8780483469066,18864.34515051003,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
220,220,MAR THOMA ROAD,THE CALLISTA,RCR,1.2991930253675472,103.8909636683383,11298.822650384664,12,999 yrs lease commencing from 1882,0,0,0,2,1,0,0,3,2,2,3,2
221,221,TAMAN SERASI,BOTANIC GARDENS MANSION,CCR,1.256281457605554,103.87173357029324,17942.779613025014,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
222,222,ANTHONY ROAD,ORCHARD SCOTTS,CCR,1.2746554402141088,103.8732230878826,16375.921900922216,9,99 yrs lease commencing from 2001,0,0,0,1,0,0,2,0,0,0,0,0
223,223,EMERALD HILL ROAD,EMERALD HILL CONSERVATION AREA,CCR,1.2757690985276084,103.8693713162795,37333.666639634845,9,Freehold,0,0,0,3,0,0,8,0,0,0,0,0
224,224,QUEENSWAY,VIZ AT HOLLAND,CCR,1.2379032500268603,103.87201124804912,17199.156774049927,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
225,225,GRANGE ROAD,BEVERLY HILL,CCR,1.2616931568323253,103.8621394194622,21541.26503008292,10,Freehold,0,1,0,0,0,0,1,0,0,0,0,0
226,226,OXLEY RISE,ONE OXLEY RISE,CCR,1.277940379662131,103.8628781088089,19724.405051987356,9,Freehold,4,2,0,5,0,1,15,2,1,0,1,0
227,227,LORONG 34 GEYLANG,GEYLANG HERITAGE,RCR,1.3241801700664946,103.87632215013156,10116.244302196195,14,Freehold,0,3,2,2,2,1,0,7,1,2,1,0
228,228,WOOLLERTON PARK,WOOLLERTON PARK,CCR,1.2440045423916382,103.8796670240932,17510.132610826164,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
229,229,SOMMERVILLE WALK,SOMMERVILLE LOFT,OCR,1.3062016338941795,103.90701439672289,10311.20530353689,13,Freehold,6,2,4,2,3,0,0,12,5,2,13,0
230,230,MACKENZIE ROAD,THE MKZ,CCR,1.2828503225926964,103.87010533555872,17838.585243013,9,Freehold,0,0,0,1,0,0,5,0,0,0,0,0
231,231,LORONG 33 GEYLANG,DELIGHT COURT,RCR,1.3245738453338691,103.87867046605032,9088.422161999397,14,Freehold,0,3,3,2,3,6,0,12,2,1,3,1
232,232,GRANGE ROAD,120 GRANGE,CCR,1.2616494503164006,103.863604186672,33221.87231980358,10,Freehold,0,1,0,0,0,0,1,0,0,0,0,0
233,233,LORONG 40 GEYLANG,THE SUNNY SPRING,RCR,1.3260050300987136,103.87574002513696,11757.827382694248,14,Freehold,0,4,2,3,1,1,0,8,2,1,3,1
234,234,SHANGHAI ROAD,RV EDGE,CCR,1.2642306187106187,103.85854179951671,20462.700195775706,10,Freehold,0,1,0,1,0,0,3,0,0,0,0,0
235,235,MATTAR ROAD,THE ANTARES,RCR,1.3201421335040309,103.8892669552206,19221.7991202163,14,99 yrs lease commencing from 2018,5,9,2,3,5,18,0,16,1,2,12,1
236,236,CAIRNHILL CIRCLE,THE PROMONT,CCR,1.2741732469692777,103.87128184704618,20950.354659056276,9,Freehold,0,0,0,2,0,0,7,0,0,0,0,0
237,237,OXLEY RISE,VISIONCREST,CCR,1.279321388700073,103.86188730237347,21151.621648367836,9,Freehold,4,2,0,5,0,1,15,3,1,0,2,0
238,238,TREVOSE CRESCENT,THE GLYNDEBOURNE,CCR,1.2597117262914963,103.88570689716266,22019.48907568539,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
239,239,LORONG 34 GEYLANG,SUNFLOWER LODGE,RCR,1.3244428291529493,103.87713706960724,10333.792424987703,14,Freehold,0,3,2,2,4,4,0,9,2,2,2,1
240,240,HERTFORD ROAD,VANADIUM,RCR,1.2840747220717514,103.8764353748908,14650.788790004475,8,Freehold,0,0,0,0,0,0,2,0,0,0,0,0
241,241,HERTFORD ROAD,HERTFORD COLLECTION,RCR,1.285231548871896,103.87679719302852,14511.553925414477,8,Freehold,0,0,0,0,0,0,1,0,0,0,0,0
242,242,JERVOIS ROAD,JERVOIS TREASURES,CCR,1.2596457207264662,103.85649158265907,25892.506474820144,10,Freehold,0,0,0,0,0,0,1,0,0,0,0,0
243,243,GRANGE ROAD,SPRING GROVE,CCR,1.2631152489655355,103.86121310014582,16170.90091971452,10,99 yrs lease commencing from 1991,0,1,0,1,0,0,3,0,0,0,0,0
244,244,BOON TECK ROAD,BOON TECK APARTMENTS,RCR,1.2869371872817688,103.89063668910327,11600.0,12,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
245,245,SHELFORD ROAD,THE SHELFORD,CCR,1.2476834906603391,103.88904775099968,20104.05544367754,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
246,246,LORONG 25A GEYLANG,CENTRA SUITES,RCR,1.3197884152846064,103.87818362097764,14894.173565819909,14,Freehold,0,4,3,3,5,9,0,14,1,2,8,1
247,247,IRRAWADDY ROAD,DOMUS,RCR,1.2817644349967756,103.88917258690644,15795.311852460536,12,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
248,248,LENGKONG TUJOH,VACANZA @ EAST,OCR,1.3515692177021992,103.89295491012822,12710.562624097434,14,Freehold,0,0,2,0,1,1,0,8,0,1,2,2
249,249,NATHAN ROAD,LOFT @ NATHAN,CCR,1.2637229823678022,103.8582068806408,19825.62233982827,10,Freehold,0,1,0,1,0,0,2,0,0,0,0,0
250,250,LORONG 6 GEYLANG,CRYSTAL MANSIONS,RCR,1.3131323548796476,103.87470624283068,7378.917378917379,14,Freehold,0,2,0,3,2,3,0,11,3,1,9,0
251,251,SOMMERVILLE ROAD,BELLA VISTA,OCR,1.3067421125146963,103.90747142219,12118.113401649987,13,Freehold,6,2,4,2,3,0,0,12,5,2,13,0
252,252,SOPHIA ROAD,CITYVALE,CCR,1.2843738737506416,103.86565791609524,17275.84153699587,9,Freehold,2,2,0,2,0,2,13,0,0,0,1,0
253,253,GRANGE ROAD,GRANGE INFINITE,CCR,1.2709633486096736,103.86305158290766,22664.90355888895,9,Freehold,0,1,0,2,0,0,7,0,0,0,0,0
254,254,EWE BOON ROAD,EWE BOON REGENT,CCR,1.2666317675545402,103.88000878228142,17234.210179324895,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
255,255,WOODLEIGH CLOSE,BLOSSOMS @ WOODLEIGH,RCR,1.305477246664234,103.89974206861272,14141.76389808912,13,Freehold,6,1,2,2,2,3,0,10,6,1,13,3
256,256,KIM KEAT ROAD,KIM KEAT GARDENS,RCR,1.288948883507155,103.88706091620718,9270.111548212257,12,99 yrs lease commencing from 2001,0,0,0,0,0,0,0,0,0,0,0,0
257,257,KILLINEY ROAD,TAI WAH BUILDING,CCR,1.274668739598659,103.86182651358986,20555.04761977083,9,Freehold,2,2,0,5,0,1,14,2,1,0,0,0
258,258,DEVONSHIRE ROAD,ILLUMINAIRE ON DEVONSHIRE,CCR,1.273031935316267,103.8626987249212,23752.94596600404,9,Freehold,0,2,0,4,0,0,9,0,0,0,0,0
259,259,RIVER VALLEY CLOSE,EURO-ASIA COURT,CCR,1.2737090508024973,103.85777863657091,16274.869978403003,9,Freehold,2,3,0,6,0,1,11,6,2,0,4,0
260,260,BALESTIER ROAD,URBAN HERITAGE,RCR,1.2896403586238137,103.88532882376728,12371.411157993436,12,Freehold,0,0,0,1,0,0,0,0,0,0,0,0
261,261,LORONG 22 GEYLANG,GRANDVIEW SUITES,RCR,1.3189505871531704,103.87632002311084,14233.321308321309,14,Freehold,0,2,2,3,3,7,0,15,2,2,8,1
262,262,SING AVENUE,BLISS REGALIA,RCR,1.2905079716673795,103.87973370966029,13833.333333333334,8,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
263,263,LORONG 25 GEYLANG,SKT MANSIONS,RCR,1.3191249358609136,103.87822848518547,9609.99083469722,14,Freehold,0,3,3,2,5,6,0,18,2,2,10,1
264,264,GUILLEMARD ROAD/JALAN MOLEK,RESIDENTIAL APARTMENTS,RCR,1.3195488416600518,103.8745790954186,26959.647495361784,14,9999 yrs lease commencing from 1962,0,1,1,3,3,2,0,13,1,2,7,1
265,265,ORANGE GROVE ROAD,DARBY PARK,CCR,1.2623820209728027,103.87367983699252,27484.011976047903,10,99 yrs lease commencing from 1993,0,0,0,0,0,0,0,0,0,0,0,0
266,266,KHIANG GUAN AVENUE,LINCOLN SUITES,CCR,1.278980935805848,103.8806235599084,21823.62378978009,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
267,267,GRANGE ROAD,RAINBOW MANSION,CCR,1.2610986480398096,103.86381040034831,14814.814814814816,10,Freehold,0,0,0,0,0,0,1,0,0,0,0,0
268,268,ROBERTSON QUAY,UP@ROBERTSON QUAY,CCR,1.2734832487120338,103.85451828700585,26028.5443889599,9,99 yrs lease commencing from 2011,2,12,0,5,0,0,19,16,6,0,6,0
269,269,ST. MICHAEL'S ROAD,ST MICHAEL REGENCY,RCR,1.3002203497641809,103.89136546426592,12743.849005729697,12,Freehold,0,1,0,3,1,0,0,4,2,2,3,3
270,270,KIM KEAT ROAD,VICTORY HEIGHTS,RCR,1.2889049173053022,103.88788434023334,9989.89009210854,12,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
271,271,HOLLAND ROAD,HYLL ON HOLLAND,CCR,1.2383523507411514,103.87381648607251,26248.895572776444,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
272,272,BUKIT TIMAH ROAD,FERRELL RESIDENCES,CCR,1.2685107555549018,103.88121013707334,19180.35756056809,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
273,273,LORONG 30 GEYLANG,VIENTO,RCR,1.3230417439727264,103.87575880654876,13509.105121964218,14,Freehold,0,3,2,2,3,1,0,10,1,3,1,1
274,274,KIM YAM ROAD,RESIDENTIAL APARTMENTS,CCR,1.2757891651602624,103.85715309268195,15033.015407190022,9,99 yrs lease commencing from 1997,3,9,0,6,0,1,17,11,6,0,5,0
275,275,MOHAMED SULTAN ROAD,THE PIER AT ROBERTSON,CCR,1.276777221491826,103.85509823175104,21199.53503748157,9,Freehold,3,19,0,7,2,1,23,24,15,0,7,0
276,276,RIVER VALLEY ROAD,283 STUDIO,CCR,1.2760309960796534,103.85935690670723,17346.938775510203,9,999 yrs lease commencing from 1841,4,2,0,6,0,1,14,6,2,0,5,0
277,277,LORONG 36 GEYLANG,SUNFLOWER VIEW,RCR,1.324860212600754,103.87642794964718,10612.728630085852,14,Freehold,0,3,2,2,3,1,0,8,2,2,2,0
278,278,DEVONSHIRE ROAD,THE SUITES AT CENTRAL,CCR,1.2728485097242754,103.86212905832188,24489.40610992601,9,Freehold,0,2,0,4,0,0,10,0,0,0,0,0
279,279,DERBYSHIRE ROAD,6 DERBYSHIRE,CCR,1.2821385974486212,103.87920590975196,24672.568144847744,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
280,280,BALMORAL CRESCENT,SUI GENERIS,CCR,1.270550495005644,103.87981070319928,21007.24204057467,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
281,281,RANGOON ROAD,LOFT @ RANGOON,RCR,1.2898639540532262,103.87848837485188,15918.073510340591,8,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
282,282,SHELFORD ROAD,SHELFORD SUITES,CCR,1.2486979181620603,103.89005451852576,16436.203378148104,11,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
283,283,KIM KEAT ROAD,KIM KEAT HOUSE,RCR,1.290326573366667,103.8888396161982,9018.310013261724,12,Freehold,0,0,0,1,0,0,0,0,0,0,0,0
284,284,LORONG 32 GEYLANG,SILVERSCAPE,RCR,1.3237349465816115,103.87611546812197,14554.333824070663,14,Freehold,0,3,2,2,2,1,0,7,1,3,1,1
285,285,DALVEY ROAD,DLV.,CCR,1.261227313311499,103.87899725933904,13984.289689855375,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
286,286,TANGLIN ROAD,ST REGIS RESIDENCES SINGAPORE,CCR,1.262736034050032,103.86915906401944,25338.288947208788,10,999 yrs lease commencing from 1995,0,0,0,0,0,0,0,0,0,0,0,0
287,287,BALESTIER ROAD,RITZ MANSIONS,RCR,1.2889059895210908,103.88841454423029,12473.04192178016,12,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
288,288,BALESTIER ROAD,PRESTIGE HEIGHTS,RCR,1.288711864963957,103.88879198938878,16441.61945360148,12,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
289,289,LORONG 37 GEYLANG,GUILIN MANSIONS,RCR,1.326502896340736,103.87931269080576,11208.08080808081,14,Freehold,0,2,2,2,3,8,0,14,2,1,4,0
290,290,LORONG 19 GEYLANG,SIMS POINT,RCR,1.315950424008932,103.8766638142332,9210.526315789471,14,Freehold,0,2,1,3,3,3,0,13,2,1,10,1
291,291,HOLLAND ROAD,DUET,CCR,1.2402278668367732,103.87487761081528,15689.300411522634,10,Freehold,0,0,0,0,0,0,0,0,0,0,0,0
292,292,LORONG 25A GEYLANG,ADVANCE APARTMENTS,RCR,1.3197630603139645,103.87748205178052,13666.83857658587,14,Freehold,0,4,3,2,4,6,0,18,1,3,8,1
