,Unnamed: 0,index,licence_numbers,business_name,name_of_license,premise_address,lat,long,isLatLongAvailable,google_place_id,num_ratings,avg_rating,W,weighted_rating,modified_name
0,0,0,B02008E000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"845 YISHUN STREET 81 #01-184, S(760845)",1.41599814748468,103.835053564214,True,ChIJIbGU73sU2jERDA_nKBo4-oc,1163.0,4.2,0.005560575851896477,3.959146771471329,"SHENG SIONG SUPERMARKET 845 YISHUN STREET 81 #01-184, S(760845)"
1,1,1,B02011P000,GIANT,COLD STORAGE SINGAPORE (1983) PTE LTD,"524A JELAPANG ROAD #03-13/18, GREENRIDGE SHOPPING CENTRE S(671524)",1.38540569310644,103.766228468185,True,ChIJ_4T7q6EP2jERSi1V3VM-LMM,333.0,4.0,0.0015921511252635656,3.9578671887774863,"GIANT 524A JELAPANG ROAD #03-13/18, GREENRIDGE SHOPPING CENTRE S(671524)"
2,2,2,B02012N000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"768 WOODLANDS AVENUE 6 #01-34, WOODLANDS MART S(730768)",1.44564787003157,103.798162285805,True,ChIJnc050gwT2jER56L3ghNH3Ks,326.0,4.1,0.0015586824829907579,3.9580216446490812,"COLD STORAGE 768 WOODLANDS AVENUE 6 #01-34, WOODLANDS MART S(730768)"
3,3,3,B02015J000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"122 ANG MO KIO AVENUE 3 #01-1753,#01-1757,#01-1755, S(560122)",1.37018860668947,103.843413231524,True,ChIJMRzkvd0W2jERb7PMt8VieN4,581.0,4.1,0.002777897308643038,3.958195016997289,"SHENG SIONG SUPERMARKET 122 ANG MO KIO AVENUE 3 #01-1753,#01-1757,#01-1755, S(560122)"
4,4,4,B02017C000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"301 WOODLANDS STREET 31 #01-217, S(730301)",1.4315052703273,103.773515659097,True,ChIJF-ddtVIS2jERcC3gBIn-uA8,1143.0,4.2,0.005464951159688455,3.9591236111708765,"SHENG SIONG SUPERMARKET 301 WOODLANDS STREET 31 #01-217, S(730301)"
5,5,5,B02020N000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"1 JELEBU ROAD #02-20,#01-15, BUKIT PANJANG PLAZA S(677743)",1.37988291404114,103.764377765935,True,ChIJUXhrN6MR2jER7xtwryUocpY,881.0,4.3,0.0042122676917633675,3.9592414380041214,"FAIRPRICE 1 JELEBU ROAD #02-20,#01-15, BUKIT PANJANG PLAZA S(677743)"
6,6,6,B02021L000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"30 SEMBAWANG DRIVE #B1-01-03, SUN PLAZA S(757713)",1.44819436804175,103.819464386349,True,ChIJ7cjSMX0T2jERRJiMb6Q0fvY,907.0,4.2,0.004336579791633796,3.9588503196255336,"FAIRPRICE 30 SEMBAWANG DRIVE #B1-01-03, SUN PLAZA S(757713)"
7,7,7,B02022K000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"71 WOODLANDS AVENUE 3 #01-01, MARSILING MRT STATION S(739044)",1.43262603485889,103.774051197031,True,ChIJDbm1IFMS2jERU6smv4NKIkY,412.0,4.1,0.0019698686594852525,3.958080115323379,"FAIRPRICE 71 WOODLANDS AVENUE 3 #01-01, MARSILING MRT STATION S(739044)"
8,8,8,B02024E000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"888 WOODLANDS DRIVE 50 #01-757, 888 PLAZA S(730888)",1.43711856085535,103.795316064775,True,ChIJB8Ji9qAT2jERQ7rAMzXX9cY,1228.0,4.2,0.005871356101572548,3.959222042447801,"FAIRPRICE 888 WOODLANDS DRIVE 50 #01-757, 888 PLAZA S(730888)"
9,9,9,B02025C000,fairprice,NTUC FAIRPRICE CO-OPERATIVE LTD,"414 YISHUN RING ROAD #01-1853, S(760414)",1.42452849112151,103.84659554729,True,ChIJNScXj24U2jER8Dad8PTdf3Q,688.0,3.9,0.003289489411955955,3.957609867511989,"fairprice 414 YISHUN RING ROAD #01-1853, S(760414)"
10,10,10,B02026B000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"445 FAJAR ROAD #01-536, S(670445)",1.383601112147,103.77094013941,True,ChIJt4eqXJ8R2jERI2wepVHmpLA,152.0,3.7,0.0007267476607809669,3.9576126444530506,"COLD STORAGE 445 FAJAR ROAD #01-536, S(670445)"
11,11,11,B02032E000,GIANT,COLD STORAGE SINGAPORE (1983) PTE LTD,"161 ANG MO KIO AVENUE 4 #01-504, S(560161)",1.37423951664303,103.839489194974,True,ChIJ97RGWsMW2jERvUErJaK1f0I,357.0,3.7,0.001706900755913192,3.957359960985126,"GIANT 161 ANG MO KIO AVENUE 4 #01-504, S(560161)"
12,12,12,B02034B000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"30 WOODLANDS AVENUE 1, WOODGROVE S(739065)",1.42933633490182,103.781337285958,True,ChIJAz309bET2jERjtPg35MXQxA,1049.0,4.3,0.005015515106310752,3.9595163092693797,"FAIRPRICE 30 WOODLANDS AVENUE 1, WOODGROVE S(739065)"
13,13,13,B02035A000,GIANT,COLD STORAGE SINGAPORE (1983) PTE LTD,"548 WOODLANDS DRIVE 44 #01-37/38, VISTA POINT S(730548)",1.4308011390122,103.794104795966,True,ChIJQ-phSKMT2jERS9sYVgPP-gk,311.0,4.1,0.0014869639638347414,3.9580114462756577,"GIANT 548 WOODLANDS DRIVE 44 #01-37/38, VISTA POINT S(730548)"
14,14,14,B02037X000,GIANT,COLD STORAGE SINGAPORE (1983) PTE LTD,"883 WOODLANDS STREET 82 #01-498, WOODLANDS NORTH PLAZA S(730883)",1.44285548185504,103.790965090129,True,ChIJm-7oFgkT2jERz_IQhMAk7xY,213.0,4.0,0.001018402972015434,3.957842976605419,"GIANT 883 WOODLANDS STREET 82 #01-498, WOODLANDS NORTH PLAZA S(730883)"
15,15,15,B02038P000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"925 YISHUN CENTRAL 1 #01-211, S(760925)",1.42750549654333,103.837125284539,True,ChIJvzBH5W4U2jERQ1AQUPwk3kI,534.0,4.2,0.002553179281954186,3.9584183800220893,"SHENG SIONG SUPERMARKET 925 YISHUN CENTRAL 1 #01-211, S(760925)"
17,17,17,B02041C000,hwa soon heng mini supermarket,Tan Kwee Eng,"327 YISHUN RING ROAD #01-1320, S(760327)",1.43007109914643,103.842396446526,True,ChIJUZwa12cU2jER2PxVeRQOSHs,1.0,5.0,4.781234610401098e-06,3.9578049830027107,"hwa soon heng mini supermarket 327 YISHUN RING ROAD #01-1320, S(760327)"
18,18,18,B02060V000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"256 BANGKIT ROAD #01-69, S(670256)",1.37904775889844,103.773004042544,True,ChIJcVqc0KAR2jERgbkigaoyY3E,119.0,3.8,0.0005689669186377306,3.957710217020239,"COLD STORAGE 256 BANGKIT ROAD #01-69, S(670256)"
19,19,19,B02093B000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"301 YISHUN AVENUE 2 #01-02, YISHUN MRT STATION S(769093)",1.4295887655538,103.835050382253,True,ChIJ7zKfdm4U2jERSkVJ77fYvG0,497.0,4.1,0.0023762736013693457,3.958137906106115,"FAIRPRICE 301 YISHUN AVENUE 2 #01-02, YISHUN MRT STATION S(769093)"
20,20,20,B02099L000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"849 YISHUN RING ROAD #01-3703, S(760849)",1.41697224217054,103.835293763997,True,ChIJq6qqGhIU2jERx384m-9RuK4,3.0,3.0,1.4343703831203293e-05,3.9577862616004706,"FAIRPRICE 849 YISHUN RING ROAD #01-3703, S(760849)"
21,21,21,B03074A000,The butcher,THE BUTCHER (SINGAPORE) PTE. LTD.,"44 JALAN MERAH SAGA #01-50, S(278116)",1.31192195425084,103.796844037126,True,ChIJC4laE2sa2jERfj0buuWj5v4,41.0,4.3,0.00019603061902644502,3.9578670816778314,"The butcher 44 JALAN MERAH SAGA #01-50, S(278116)"
22,22,22,B03078N000,Fish market,ROSWELL ENTERPRISE PTE. LTD.,"34 GREENWOOD AVENUE, S(289236)",1.33183246511303,103.806492461663,True,ChIJAwFUL6QQ2jERRnZAgGX_g1k,845.0,4.2,0.004040143245788928,3.9587785226941303,"Fish market 34 GREENWOOD AVENUE, S(289236)"
23,23,23,B03099C000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"628 SENJA ROAD #01-01, S(670628)",1.38509602471476,103.760218434373,True,ChIJc1tfUJYR2jERsNqQ4sFo5dU,543.0,4.0,0.002596210393447796,3.957909560078604,"FAIRPRICE 628 SENJA ROAD #01-01, S(670628)"
24,24,24,B85098V000,HAO MART,HAO MART PTE. LTD.,"239 YISHUN RING ROAD #01-1150, S(760239)",1.43364273451288,103.839634571008,True,ChIJJYDZdtAV2jERpVExGzPYqhg,46.0,4.2,0.0002199367920784505,3.9578532686910415,"HAO MART 239 YISHUN RING ROAD #01-1150, S(760239)"
25,25,25,B92077A000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"418 YISHUN AVENUE 11 #01-433, S(760418)",1.4248993192219,103.847249789758,True,ChIJiYYOhEEU2jERYpnzIwZXcWU,327.0,3.9,0.001563463717601159,3.957709631797123,"COLD STORAGE 418 YISHUN AVENUE 11 #01-433, S(760418)"
26,26,26,B98014C000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"215 ANG MO KIO AVENUE 1 #01-877, S(560215)",1.36650736048431,103.841792357962,True,ChIJidoQ_N4W2jERhyIoHVZUsKQ,233.0,4.1,0.0011140276642234558,3.9579584147338527,"FAIRPRICE 215 ANG MO KIO AVENUE 1 #01-877, S(560215)"
27,27,27,B99041L000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"1 ORCHID CLUB ROAD #01-34, ORCHID COUNTRY CLUB S(769162)",1.41145912864712,103.845130941112,True,ChIJAXBY2D0U2jERt1mVvb3Jr_I,2989.0,4.2,0.01429111025048888,3.9612613069026685,"FAIRPRICE 1 ORCHID CLUB ROAD #01-34, ORCHID COUNTRY CLUB S(769162)"
28,28,28,C02024A000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"1 FIFTH AVENUE #01-05, GUTHRIE HOUSE S(268802)",1.33077492770988,103.795713392342,True,ChIJZ-o8J58Q2jERTcCpQQpptu8,325.0,4.2,0.0015539012483803568,3.9581763548823576,"COLD STORAGE 1 FIFTH AVENUE #01-05, GUTHRIE HOUSE S(268802)"
29,29,29,C02025V000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"293 HOLLAND ROAD, COLD STORAGE JELITA S(278628)",1.31754555939886,103.785850542515,True,ChIJSwNHsnoa2jERrK1XlFDICoI,598.0,4.5,0.0028591782970198566,3.959350246472644,"COLD STORAGE 293 HOLLAND ROAD, COLD STORAGE JELITA S(278628)"
30,30,30,C02026X000,GIANT,COLD STORAGE SINGAPORE (1983) PTE LTD,"2 JURONG EAST STREET 21 #01-100, IMM BUILDING S(609601)",1.33491758755437,103.746877132868,True,ChIJa2nb2g0Q2jERblly7bE-Wlg,2694.0,4.3,0.012880646040420557,3.962207757075032,"GIANT 2 JURONG EAST STREET 21 #01-100, IMM BUILDING S(609601)"
31,31,31,C02032A000,LOTUS GROCERY,LOTUS GROCERY,"15 ENG KONG TERRACE, ENG KONG PARK S(598987)",1.33638188559532,103.768386558311,True,ChIJqyRf_TQR2jER3zdTDXaZJPo,3.0,4.7,1.4343703831203293e-05,3.9578106458969837,"LOTUS GROCERY 15 ENG KONG TERRACE, ENG KONG PARK S(598987)"
32,32,32,C02033V000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"154A BUKIT BATOK WEST AVENUE 8 #01-01, S(651154)",1.34738825473828,103.743704684376,True,ChIJfybIpT0Q2jER6RorLl-26FU,1082.0,4.1,0.005173295848453988,3.9585356426696503,"SHENG SIONG SUPERMARKET 154A BUKIT BATOK WEST AVENUE 8 #01-01, S(651154)"
33,33,33,C02034X000,fairprice,NTUC FAIRPRICE CO-OPERATIVE LTD,"587 BUKIT TIMAH ROAD, CORONATION PLAZA S(269707)",1.32383369976841,103.810002032513,True,ChIJfW2Bggga2jERJfYdomPYanQ,499.0,4.0,0.002385836070590148,3.957900682282179,"fairprice 587 BUKIT TIMAH ROAD, CORONATION PLAZA S(269707)"
34,34,34,C02035P000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"451 CLEMENTI AVENUE 3 #01-307, S(120451)",1.31274380194655,103.76584669599,True,ChIJN0XW2Y0a2jERQ9xu1Nm4Rkw,1380.0,4.2,0.006598103762353515,3.9593980607312425,"FAIRPRICE 451 CLEMENTI AVENUE 3 #01-307, S(120451)"
35,35,35,C02036N000,FAIRPRICE FINEST,NTUC FAIRPRICE CO-OPERATIVE LTD,"1 JALAN ANAK BUKIT #B2-01,#B1-01, BUKIT TIMAH PLAZA S(588996)",1.3386316527745,103.778585430975,True,ChIJq93BHIkQ2jEReDU1CrhkeOg,883.0,4.4,0.004221830160984169,3.9596668932971872,"FAIRPRICE FINEST 1 JALAN ANAK BUKIT #B2-01,#B1-01, BUKIT TIMAH PLAZA S(588996)"
36,36,36,C02037L000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"135 JURONG EAST STREET 13 #01-337, S(600135)",1.33385165809403,103.739826358818,True,ChIJs8iDPLQR2jERdQJOB1WA-30,15.0,4.3,7.171851915601647e-05,3.9578245420772555,"FAIRPRICE 135 JURONG EAST STREET 13 #01-337, S(600135)"
37,37,37,C02038K000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"1 JURONG WEST CENTRAL 2 #B1-09, JURONG POINT S(648886)",1.33973886612177,103.706789553588,True,ChIJmRnrx-wP2jERsMlAFDWng68,668.0,4.2,0.0031938647197479334,3.958573554035123,"FAIRPRICE 1 JURONG WEST CENTRAL 2 #B1-09, JURONG POINT S(648886)"
38,38,38,C02040A000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"63/66 YUNG KUANG ROAD, #01-119/02-119 S(610063) #01-119/02-119",1.33205938554958,103.722452881172,True,ChIJhUQT_fsP2jERME0mBqMOnrM,320.0,4.0,0.0015299950753283513,3.957864565792179,"FAIRPRICE 63/66 YUNG KUANG ROAD, #01-119/02-119 S(610063) #01-119/02-119"
40,40,40,C02046K000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"1 BUKIT BATOK CENTRAL LINK #B1-01, WEST MALL S(658713)",1.35029683568301,103.749064191572,True,ChIJP2GGKT8Q2jERP6zJgx8qq5U,728.0,4.3,0.0034807387963719993,3.9589911088161185,"COLD STORAGE 1 BUKIT BATOK CENTRAL LINK #B1-01, WEST MALL S(658713)"
41,41,41,C02047J000,U Stars Supermarket,U STARS SUPERMARKET PTE. LTD.,"345 CLEMENTI AVENUE 5 #01-78, S(120345)",1.31770281154049,103.769076731999,True,ChIJO-FlOIka2jERa72BJS376i8,184.0,4.0,0.000879747168313802,3.957837125330503,"U Stars Supermarket 345 CLEMENTI AVENUE 5 #01-78, S(120345)"
42,42,42,C02048E000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"144 UPPER BUKIT TIMAH ROAD #B1-01, BEAUTY WORLD CENTRE S(588177)",1.34239284478687,103.77625052784,True,ChIJHwZEaooQ2jERjDNjTyYRmB4,250.0,3.8,0.0011953086526002743,3.95761138029462,"COLD STORAGE 144 UPPER BUKIT TIMAH ROAD #B1-01, BEAUTY WORLD CENTRE S(588177)"
43,43,43,C02050X000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"3 YUAN CHING ROAD #01-, #01-01A/02 S(618642) #01-01A/02",1.325468074943,103.725221538081,True,ChIJLVIrvFUF2jERKgyxcADnXm8,1462.0,4.2,0.0069901650004064045,3.9594930179630987,"SHENG SIONG SUPERMARKET 3 YUAN CHING ROAD #01-, #01-01A/02 S(618642) #01-01A/02"
44,44,44,C02052N000,ridgewood gourmet,Yeo Keng Guan,"5 RIDGEWOOD CLOSE, RIDGEWOOD CONDOMINIUM S(276696)",1.3166189803866,103.77894725541,True,ChIJAVI9L2Ma2jERYlgd6240G9g,9.0,4.1,4.303111149360988e-05,3.9578061190240543,"ridgewood gourmet 5 RIDGEWOOD CLOSE, RIDGEWOOD CONDOMINIUM S(276696)"
45,45,45,C02053L000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"166 BUKIT BATOK WEST AVENUE 8, #01-256/258 S(650166) #01-256/258",1.34716236191294,103.742807879476,True,ChIJx1-EDj0Q2jERtWKMqDFGnf0,208.0,4.0,0.0009944967989634283,3.9578419677649164,"FAIRPRICE 166 BUKIT BATOK WEST AVENUE 8, #01-256/258 S(650166) #01-256/258"
46,46,46,C02080E000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"61 TEBAN GARDENS ROAD #01-21, S(600061)",1.32213636287766,103.738292803395,True,ChIJo8wN5qUa2jERTAxWc0A6fak,746.0,4.3,0.0035668010193592187,3.959020559308825,"SHENG SIONG SUPERMARKET 61 TEBAN GARDENS ROAD #01-21, S(600061)"
47,47,47,C02104B000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"10 BUKIT BATOK CENTRAL #01-08, S(659958)",1.34903534800639,103.749526027989,True,ChIJrzj-Gz8Q2jER-z5m4a4uGBM,601.0,3.9,0.0028735220008510596,3.957633910428351,"FAIRPRICE 10 BUKIT BATOK CENTRAL #01-08, S(659958)"
49,49,49,C79031J000,GIANT,COLD STORAGE SINGAPORE (1983) PTE LTD,"21 GHIM MOH ROAD #01-177, S(270021)",1.3100811823695,103.788532893714,True,ChIJUfjIWGga2jERRf0pCDHHK3E,179.0,3.9,0.0008558409952617966,3.957750532390474,"GIANT 21 GHIM MOH ROAD #01-177, S(270021)"
50,50,50,C85274C000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"345 JURONG EAST STREET 31 #01-29, S(600345)",1.34551210586752,103.73121914575,True,ChIJtV4cjx8Q2jERMTt5rW87q9Y,410.0,4.0,0.0019603061902644502,3.9578827249212294,"FAIRPRICE 345 JURONG EAST STREET 31 #01-29, S(600345)"
51,51,51,C99107C000,The Seafood Market Place by Song Fish,SONG FISH DEALER PTE LTD,"1 JURONG WEST CENTRAL 2 #B1-26, JURONG POINT SHOPPING CENTRE S(648886)",1.33973886612177,103.706789553588,True,ChIJMzbcxOwP2jERmsuL6jMx88I,8.0,3.8,3.8249876883208785e-05,3.9577939641694284,"The Seafood Market Place by Song Fish 1 JURONG WEST CENTRAL 2 #B1-26, JURONG POINT SHOPPING CENTRE S(648886)"
52,52,52,CE04086K000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"57 DAWSON ROAD #01-01, DAWSON PLACE S(142057)",1.29270252655148,103.810971835645,True,ChIJiZI9ky0a2jERkfpCgUqARNE,945.0,4.2,0.004518266706829037,3.958894324196394,"FAIRPRICE 57 DAWSON ROAD #01-01, DAWSON PLACE S(142057)"
53,53,53,CE04334P000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"233 ANG MO KIO AVENUE 3 #01-1168, S(560233)",1.36754924977907,103.836740628478,True,ChIJfykpc9kW2jERO1zoCIK8kkk,674.0,4.2,0.0032225521274103397,3.958580502125259,"SHENG SIONG SUPERMARKET 233 ANG MO KIO AVENUE 3 #01-1168, S(560233)"
54,54,54,CE04558K000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"108 MCNAIR ROAD #01-295, S(321108)",1.3216190383169,103.859382719506,True,ChIJIb64K9EZ2jER9PkKyu-_ub8,831.0,4.2,0.003973205961243312,3.9587623104838134,"SHENG SIONG SUPERMARKET 108 MCNAIR ROAD #01-295, S(321108)"
56,56,56,CE05039P000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"201 YISHUN AVENUE 2 #01-03, KHATIB MRT STATION S(769092)",1.41738337009565,103.832979908515,True,ChIJW_PEiA0U2jERKhfoYJo5Q6M,119.0,3.7,0.0005689669186377306,3.9576533203283755,"COLD STORAGE 201 YISHUN AVENUE 2 #01-03, KHATIB MRT STATION S(769092)"
57,57,57,CE05096V000,GIANT,COLD STORAGE SINGAPORE (1983) PTE LTD,"316B ANG MO KIO STREET 31 #01-11, MULTI STOREY CAR PARK S(563316)",1.36462540270464,103.847677034369,True,ChIJxZk3LKwX2jERpIaPLC98hs0,0.0,0.0,0.0,3.9578,"GIANT 316B ANG MO KIO STREET 31 #01-11, MULTI STOREY CAR PARK S(563316)"
58,58,58,CE05295K000,FairPrice,NTUC FAIRPRICE CO-OPERATIVE LTD,"71 KALLANG BAHRU #02-531, S(330071)",1.32091158742368,103.870389993875,True,ChIJ83KskiwY2jERC2tynDQdilA,863.0,4.1,0.004126205468776147,3.9583867464176596,"FairPrice 71 KALLANG BAHRU #02-531, S(330071)"
59,59,59,CE05380X000,LITTLE FARMS,LITTLE FARMS PTE. LTD.,"491 RIVER VALLEY ROAD #01-20,#01-20K,#01-24,#01-25, S(248371)",1.29310515375527,103.827075933061,True,ChIJTyWXW4EZ2jERvzrznx6-XSc,285.0,4.3,0.001362651863964313,3.958266299467849,"LITTLE FARMS 491 RIVER VALLEY ROAD #01-20,#01-20K,#01-24,#01-25, S(248371)"
60,60,60,CE05487V000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"1 JALAN BUKIT MERAH #01-4500, S(150001)",1.28644157642074,103.808286977232,True,ChIJJ6DvmM0b2jER87vC7wymjxA,166.0,4.0,0.0007936849453265822,3.957833493504693,"FAIRPRICE 1 JALAN BUKIT MERAH #01-4500, S(150001)"
61,61,61,CE06044N000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"491 RIVER VALLEY ROAD #01-14, VALLEY POINT S(248371)",1.29310515375527,103.827075933061,True,ChIJTyWXW4EZ2jERNKBCOx_-4LA,162.0,4.1,0.0007745600068849778,3.9579101424329792,"FAIRPRICE 491 RIVER VALLEY ROAD #01-14, VALLEY POINT S(248371)"
62,62,62,CE06464C000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"501 BUKIT TIMAH ROAD #01-02, CLUNY COURT S(259760)",1.32257316934913,103.814245542255,True,ChIJ__-_lwYa2jER76Un-laLEOU,202.0,4.1,0.0009658093913010217,3.9579373380954435,"COLD STORAGE 501 BUKIT TIMAH ROAD #01-02, CLUNY COURT S(259760)"
63,63,63,CE06L48L000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"10 SINARAN DRIVE #04-47/48, SQUARE 2 S(307506)",1.32044103104797,103.844192628979,True,ChIJc8sOaOcZ2jERWxFzc4JEQJI,253.0,3.9,0.0012096523564314777,3.9577300820937986,"FAIRPRICE 10 SINARAN DRIVE #04-47/48, SQUARE 2 S(307506)"
64,64,64,CE06M36N000,FAIRPRICE XTRA,NTUC FAIRPRICE CO-OPERATIVE LTD,"53 ANG MO KIO AVENUE 3 #B2-40, S(569933)",1.36925511350953,103.848464053097,True,ChIJUYZa0eYW2jER799TbWPdBpk,2323.0,4.3,0.01110680799996175,3.961600749697587,"FAIRPRICE XTRA 53 ANG MO KIO AVENUE 3 #B2-40, S(569933)"
65,65,65,CE07320C000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"43 CAMBRIDGE ROAD #01-15, S(210043)",1.3153159513727,103.849454198086,True,ChIJ4VNxIMYZ2jERIKM5Jl3g9X4,289.0,4.0,0.0013817768024059172,3.9578583109810617,"FAIRPRICE 43 CAMBRIDGE ROAD #01-15, S(210043)"
67,67,67,CE07783P000,SHENG SIONG SUPERMARKET,SHENG SIONG SUPERMARKET PTE LTD,"88 TANGLIN HALT ROAD #01-10, MULTI STOREY CAR PARK S(141088)",1.30186472795448,103.798174301014,True,ChIJVYEAaEca2jERpxajHtlWFRE,1716.0,4.3,0.008204598591448283,3.960607613637994,"SHENG SIONG SUPERMARKET 88 TANGLIN HALT ROAD #01-10, MULTI STOREY CAR PARK S(141088)"
68,68,68,CE07D83B000,FairPrice,NTUC FAIRPRICE CO-OPERATIVE LTD,"5 UPPER BOON KENG ROAD #01-05, MULTI STOREY CAR PARK S(380005)",1.31265449628072,103.872541798735,True,ChIJ_VII8TMY2jERltw7xHdS4Vg,365.0,3.9,0.0017451506327964008,3.9576991302934243,"FairPrice 5 UPPER BOON KENG ROAD #01-05, MULTI STOREY CAR PARK S(380005)"
69,69,69,CE08015J000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"18/20 KIM TIAN ROAD, KAI FOOK MANSION S(169252)",1.2848073380459,103.829298010559,True,ChIJ1ffSbnkZ2jER_o63f5I4tnE,0.0,0.0,0.0,3.9578,"FAIRPRICE 18/20 KIM TIAN ROAD, KAI FOOK MANSION S(169252)"
70,70,70,CE08808B000,swiss butchery,SWISS BUTCHERY PTE LTD,"56 TANGLIN ROAD #01-02, S(247964)",1.30561167112637,103.822962948283,True,ChIJX18bL6QQ2jERW_4OSm4twM4,22.0,3.0,0.00010518716142882415,3.9576992517367837,"swiss butchery 56 TANGLIN ROAD #01-02, S(247964)"
71,71,71,CE08H32N000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"80 LORONG LIMAU #01-191, S(320080)",1.32372053147273,103.855749473454,True,ChIJL2daztkZ2jERb-nA5fMiuJo,782.0,4.0,0.0037389254653336585,3.9579577826546375,"FAIRPRICE 80 LORONG LIMAU #01-191, S(320080)"
72,72,72,CE09512V000,GIANT,COLD STORAGE SINGAPORE (1983) PTE LTD,"512 BISHAN STREET 13 #01-524, S(570512)",1.3496223524908,103.849881699197,True,ChIJoygaHhQX2jERm_dv1yFx5J8,293.0,3.9,0.0014009017408475218,3.9577190278793792,"GIANT 512 BISHAN STREET 13 #01-524, S(570512)"
73,73,73,CE09685B000,COLD STORAGE,COLD STORAGE SINGAPORE (1983) PTE LTD,"20 GREENWOOD AVENUE, HILLCREST PARK S(289215)",1.33149129253859,103.806809027748,True,ChIJJfQ3KqQQ2jERd_5Rp_eVfmA,57.0,3.9,0.00027253037279286255,3.9577842477444527,"COLD STORAGE 20 GREENWOOD AVENUE, HILLCREST PARK S(289215)"
75,75,75,CE09874X000,MINI MART,AL MARCHE PTE. LTD.,"2 MARINA BOULEVARD #B1-05, SAIL @ MARINA BAY, THE S(018987)",1.28076943476846,103.852658562152,True,ChIJG_m6Rw4Z2jERSePN1VWubwA,383.0,4.2,0.0018312128557836204,3.958243519753671,"MINI MART 2 MARINA BOULEVARD #B1-05, SAIL @ MARINA BAY, THE S(018987)"
77,77,77,CE09H10X000,FAIRPRICE,NTUC FAIRPRICE CO-OPERATIVE LTD,"180 KITCHENER ROAD #B1-09/10, CITY SQUARE MALL S(208539)",1.31139349427341,103.856487111691,True,ChIJVcXun8gZ2jER90s2kBbgN3E,858.0,4.3,0.004102299295724142,3.959203806818997,"FAIRPRICE 180 KITCHENER ROAD #B1-09/10, CITY SQUARE MALL S(208539)"
