,street,project,marketSegment,SVY21_x,SVY21_y,lat,long,avg_price_per_sqm,district,commonest_tenure
963,NATHAN ROAD,NATHAN SUITES,CCR,27313.44698,30844.50297,1.29522123325095,103.82714960291369,21504.20349958165,10,Freehold
964,LEONIE HILL ROAD,LEONIE HILL RESIDENCES,CCR,27989.24158,31077.41356,1.2973276023003524,103.83322191009445,22848.294048024243,09,Freehold
965,MINBU ROAD,D' IXORAS,CCR,29749.71087,34039.24876,1.3241133449962046,103.84904066919252,13927.884615384615,11,Freehold
966,CORONATION ROAD WEST,ASTRID MEADOWS,CCR,23763.66156,33558.43511,1.319764793066907,103.79525287587342,18586.5631794231,10,Freehold
967,LORONG 37 GEYLANG,SUNNY GROVE,RCR,34248.22612,33096.0288,1.3155826118002092,103.88946204059305,10428.110628513032,14,Freehold
968,CUSCADEN WALK,CUSCADEN MANSIONS,CCR,27562.58045,31807.84006,1.3039333193349505,103.82938816155794,28001.07903965471,10,Freehold
969,NASSIM HILL,THE NASSIM,CCR,26866.78125,32081.95488,1.3064122994722085,103.82313607291871,35113.42026372402,10,Freehold
970,DEVONSHIRE ROAD,THE METZ,CCR,28405.15616,31305.2529,1.2993880985091957,103.83695908882163,25812.062276736,09,Freehold
971,LORONG 39 GEYLANG,SIMS RESIDENCES,RCR,34429.71688,33150.38247,1.316074129494463,103.89109283731973,8845.805246228912,14,99 yrs lease commencing from 1997
972,SOPHIA ROAD,WHARTON VALE,CCR,29670.75738,31592.82317,1.3019887405282755,103.8483310979218,14703.324013668842,09,Freehold
973,CAIRNHILL RISE,CAIRNHILL HEIGHTS,CCR,28517.93227,32313.94009,1.3085103084404377,103.8379724493877,33251.89555657352,09,Freehold
974,CAVENAGH ROAD,TOWNHOUSE APARTMENTS,CCR,29034.1146,32395.00201,1.3092433909057404,103.84261059821303,9568.48827751478,09,99 yrs lease commencing from 1977
975,ARDMORE PARK,ARDMORE THREE,CCR,27474.51478,32305.74158,1.3084361638238005,103.82859684221674,38200.65616844483,10,Freehold
976,AH HOOD ROAD,THE BELLEFORTE,RCR,29315.60524,34384.3423,1.3272342705809141,103.84514001224986,12912.039378507967,12,Freehold
977,HOLT ROAD,THE HORIZON,CCR,27269.89102,30766.07269,1.2945119363883555,103.82675823557145,17174.24325873679,10,Freehold
978,ST. FRANCIS ROAD,ST FRANCIS LODGE,RCR,31434.46474,34115.64908,1.3248041393289287,103.86417909326758,11235.825435558887,12,Freehold
979,PATERSON ROAD,PATERSON RESIDENCE,CCR,27638.56474,31382.59377,1.3000875426144383,103.83007092060728,23703.884637744835,09,Freehold
980,CUSCADEN WALK,THE BOULEVARD RESIDENCE,CCR,27493.81238,31807.22804,1.3039277833908907,103.82877024854807,25400.759999585833,10,Freehold
981,THOMSON ROAD,368 THOMSON,CCR,28963.76935,34368.53539,1.3270913316370994,103.84197857373098,16971.816309485814,11,Freehold
982,SERANGOON ROAD,EURO-ASIA APARTMENTS,RCR,31397.57839,33953.11273,1.323334222411392,103.8638476316184,10701.293848677346,12,Freehold
983,LEONIE HILL,THE LUMOS,CCR,27860.88944,31269.6375,1.2990660076650924,103.8320686086883,23332.90980508167,09,Freehold
984,DUCHESS ROAD,THE TRESOR,CCR,25074.15159,34031.49646,1.3240431455793449,103.80702826403868,18951.174373092348,10,999 yrs lease commencing from 1875
985,LENGKONG EMPAT,D - HERITAGE APARTMENTS,OCR,36831.47543,34503.62867,1.3283118009648487,103.91267422918007,10170.875729774812,14,Freehold
986,GEYLANG ROAD,RESIDENTIAL APARTMENTS,RCR,34146.15691,32937.61701,1.3141500127597576,103.88854486610136,8482.853577729014,14,Freehold
987,JALAN DATOH,VISTA RESIDENCES,RCR,29108.98203,34536.08276,1.3286065657817034,103.84328339511946,16301.952991181557,12,Freehold
988,MERGUI ROAD,CLYDES RESIDENCE,RCR,30103.88264,33271.13066,1.3171667344386888,103.85222303985121,12835.058705411719,08,Freehold
989,TYRWHITT ROAD,TYRWHITT 139,RCR,30962.8338,32653.07859,1.3115772194068964,103.85994109536256,15072.328216901344,08,Freehold
990,JALAN KEMBANGAN,THE TRUMPS,OCR,36921.99044,33587.44068,1.3200261026136886,103.91348728951152,12014.970471811102,14,99 yrs lease commencing from 2000
991,HOLLAND ROAD,VAN HOLLAND,CCR,23723.25791,32799.06925,1.3128973523382208,103.7948899332995,31698.580175362695,10,Freehold
992,KENG LEE ROAD,KENG LEE VIEW,RCR,29408.74742,32917.04794,1.3139645751891824,103.84597687865286,12964.601769911504,08,Freehold
993,BRADDELL ROAD,THE SCENIC @ BRADDELL,OCR,31955.11774,36177.81983,1.3434536139758304,103.86885770762517,11813.973063973064,13,Freehold
994,RIVER VALLEY ROAD,STELLAR RV,CCR,27464.99777,30831.60448,1.2951045868186817,103.82851135263891,18809.453925561764,10,Freehold
995,ANDERSON ROAD,AVALON,CCR,27530.11389,32784.32374,1.3127642929521408,103.82909641963583,18480.960669864828,10,Freehold
996,KENG CHIN ROAD,CYAN,CCR,27627.62508,33280.06186,1.3172475748171626,103.8299725999947,21747.95123305377,10,Freehold
997,HOLLAND ROAD,VERDURE,CCR,25065.72841,32406.8552,1.3093504645747858,103.8069527317105,18047.191450097285,10,Freehold
998,JALAN MASJID,KINGSTON TERRACE,OCR,36852.46758,33571.65242,1.3198833394922036,103.91286258643454,11030.961874256223,14,Freehold
999,CAIRNHILL ROAD,CAIRNHILL PLAZA,CCR,28392.27214,32130.93362,1.306855264288976,103.83684333046666,16558.713937508295,09,Freehold
1000,JALAN TAMAN,RIO GARDENS,RCR,31452.33463,34315.64736,1.3266128507226667,103.86433968633156,11816.816816816818,12,Freehold
1001,LORONG 14 GEYLANG,WING FONG MANSIONS,RCR,33092.69617,32542.34677,1.310575521833447,103.87907893293213,8064.2480978269095,14,Freehold
1002,FARRER DRIVE,SOMMERVILLE GRANDEUR,CCR,25047.7844,32986.11119,1.3145890490870487,103.80679144091968,17548.544891640868,10,Freehold
1003,DUNEARN ROAD,DUNEARN SUITES,CCR,25485.53402,34107.82974,1.324733513402316,103.81072474904363,18641.992628633714,11,Freehold
1004,GILSTEAD ROAD,GILSTEAD MANSION,CCR,28756.83353,33508.33116,1.3193119546884198,103.84011912109213,14404.23976608187,11,Freehold
1005,CAIRNHILL ROAD,ELIZABETH HEIGHT,CCR,28352.71485,32205.0541,1.307525584256819,103.83648789028585,19574.468085106382,09,Freehold
1006,JERVOIS ROAD,38 JERVOIS,CCR,26819.97575,30719.91238,1.294094464988544,103.82271555484063,23502.271990527897,10,Freehold
1007,AKYAB ROAD,ONE AKYAB,CCR,29595.92228,33886.05607,1.3227279329544541,103.84765878835364,12233.113725490197,11,Freehold
1008,TONG WATT ROAD,VIVACE,CCR,28821.71686,30592.79635,1.292944883897132,103.84070205467728,21772.032507497166,09,999 yrs lease commencing from 1841
1009,KIM YAM ROAD,ATTITUDE AT KIM YAM,CCR,28622.60156,30877.19744,1.2955169119504637,103.8389129246628,20863.166321618857,09,999 yrs lease commencing from 1841
1010,DUNEARN ROAD,DUNEARN 386,CCR,25609.23724,34075.37232,1.3244399899534796,103.81183629152405,25728.73466424139,11,Freehold
1011,TAN KIM CHENG ROAD,LUTHERAN TOWERS,CCR,25636.25995,33726.87333,1.3212882906535066,103.81207913189463,9814.406099518459,10,103 yrs lease commencing from 1974
1012,JALAN RAMA RAMA,PAPILLON,RCR,29772.07353,34349.87739,1.3269225590193727,103.84924162760221,11698.386279599446,12,Freehold
1013,ORCHARD ROAD,THE CENTREPOINT,CCR,28716.76311,31591.67229,1.301978369024824,103.83975902339944,27326.84217075775,09,99 yrs lease commencing from 1979
1014,MOULMEIN ROAD,MULBERRY TREE,CCR,29455.19107,33383.65464,1.3181843991379092,103.84639421999997,16978.1888425201,11,Freehold
1015,JALAN AMPAS,AMPAS APARTMENTS,RCR,29975.19564,34269.41492,1.3261948724630357,103.85106678546535,13777.326976581106,12,Freehold
1016,BALMORAL ROAD,BALMORAL GATE,CCR,28114.89524,33265.40059,1.3171149855412623,103.83435097157091,16673.079715106272,10,Freehold
1017,PAYA LEBAR ROAD,PARK PLACE RESIDENCES AT PLQ,RCR,34650.75952,33225.82318,1.3167563411788796,103.89307903276513,20438.11399695013,14,99 yrs lease commencing from 2015
1018,HOLLAND PARK,LIEN TOWERS,CCR,24843.54164,32472.28816,1.3099421951751737,103.80495626977131,17834.394904458597,10,Freehold
1019,SHANGHAI ROAD,QUEENSBERRY LODGE,CCR,27343.85041,30827.33309,1.2950659555503592,103.82742279126344,13905.886210854238,10,Freehold
1020,JERVOIS ROAD,JERVOIS GREEN,CCR,26324.81148,30810.76848,1.2949161129168107,103.818266286561,23097.67263203841,10,Freehold
1021,LORONG 35 GEYLANG,REGAL 35,RCR,34124.5334,33105.91054,1.315672003636734,103.88835060145473,9945.030844815326,14,Freehold
1022,KAY POH ROAD,KASTURINA LODGE,CCR,27603.77146,30975.17666,1.2964030052009872,103.82975829248987,16281.351753008898,10,Freehold
1023,OWEN ROAD,SUITES @ OWEN,RCR,30184.40201,32931.15733,1.314092130244784,103.85294652350315,15012.903858911985,08,Freehold
1024,BUKIT TIMAH ROAD,HONOLULU TOWER,CCR,27750.48773,33373.29394,1.3180907340658323,103.8310765829905,18391.866913123842,10,Freehold
1025,TRURO ROAD,RESIDENTIAL APARTMENTS,RCR,29783.83763,32925.36162,1.3140397417205103,103.84934725201947,10568.613389358006,08,Freehold
1026,JALAN NOVENA,NOVENA HILL,CCR,29121.18399,34000.87461,1.3237663322976858,103.84339301692627,15603.079980129163,11,Freehold
1027,FARRER DRIVE,POLLEN & BLEU,CCR,25089.5231,32966.71201,1.3144136137531481,103.80716648587823,21627.404627369524,10,99 yrs lease commencing from 2012
1028,HOLLAND ROAD,QUINTERRA,CCR,22142.59997,33433.07548,1.3186308180133708,103.78068682212962,13689.422999014821,10,99 yrs lease commencing from 2006
1029,MARNE ROAD,THE CITRON RESIDENCES,RCR,30659.98958,32763.65489,1.3125772599843273,103.85721990102651,16295.330541418803,08,Freehold
1030,SHELFORD ROAD,10 SHELFORD,CCR,25684.98557,34226.66726,1.3258082536191051,103.81251691950328,16419.890079066183,11,Freehold
1031,EBER ROAD,EBER GARDENS,CCR,28778.66229,31234.54759,1.2987486574812537,103.84031520695027,17610.062893081762,09,Freehold
1032,CUSCADEN ROAD,CUSCADEN RESIDENCES,CCR,27280.09932,31914.74089,1.3049000874845667,103.8268499350528,23459.04366511013,10,Freehold
1033,EMERALD HILL ROAD,EMERALD APARTMENTS,CCR,28705.60134,31941.40486,1.3051412274379255,103.83965873768665,17777.777777777777,09,Freehold
1034,WOODLEIGH CLOSE,8@WOODLEIGH,RCR,32054.48459,35398.78134,1.3364082545485718,103.86975047480078,14526.620831911348,13,99 yrs lease commencing from 2008
1035,SOPHIA ROAD,PEACE CENTRE/MANSIONS,CCR,29764.81729,31491.29361,1.3010705377677714,103.84917626345403,6529.123992215736,09,99 yrs lease commencing from 1970
1036,JALAN AMPANG,ASTRIDVILLE,CCR,23637.36531,33730.66451,1.3213223567719967,103.79411801417483,14472.089110859208,10,Freehold
1037,KHEAM HOCK ROAD,KHEAM HOCK GARDENS,CCR,26564.74815,34541.90807,1.328659234035029,103.82042204822267,14541.251976963771,11,Freehold
1038,LORONG 24 GEYLANG,THE OCTET,RCR,33591.6631,32707.60715,1.3120699913885963,103.88356242233802,14210.50381150381,14,Freehold
1039,MARTABAN ROAD,DE PARADISO,RCR,29926.5068,34035.8825,1.3240828910918356,103.85062927513869,12796.548193322795,12,Freehold
1040,SOPHIA ROAD,FAIRHAVEN,CCR,29443.06844,31716.05957,1.3031032585146956,103.84628521445454,18557.36301369863,09,Freehold
1041,LORONG 16 GEYLANG,RESIDENTIAL APARTMENTS,RCR,33166.5065,32580.42501,1.3109198756123028,103.87974216086607,16742.73762647475,14,Freehold
1042,JALAN AMPAS,THE VIRIDIAN,RCR,30037.51524,34249.03046,1.3260105185286748,103.85162675957135,15290.214445395042,12,Freehold
1043,BUKIT TIMAH ROAD,MARTINA MANSIONS,CCR,27996.00357,33305.5551,1.3174781289547157,103.83328266915068,18376.068376068375,10,Freehold
1044,MOUNT SINAI RISE,THE MARBELLA,CCR,21827.73709,32969.9897,1.3144427739141609,103.77785771037104,18188.52624708941,10,Freehold
1045,ST. MICHAEL'S ROAD,CITY REGENCY,RCR,31396.79781,34290.00036,1.3263809146061933,103.86384065495824,13319.672027558658,12,Freehold
1046,RANGOON ROAD,RANGOON VIEW,RCR,30104.11055,33343.7977,1.3178239094280613,103.85222509268911,8921.915002560163,08,Freehold
1047,MARTIN ROAD,MARTIN NO 38,CCR,28528.22608,30503.04385,1.292133200156449,103.83806491372091,26604.194418831717,09,Freehold
1048,MOULMEIN RISE,NEU AT NOVENA,CCR,29407.89472,33541.82807,1.3196148659211988,103.84596924516914,28102.627146864703,11,Freehold
1049,SHREWSBURY ROAD,TREASURE LOFT,CCR,29819.7005,33441.97581,1.318711815718011,103.84966952823196,14410.919540229886,11,Freehold
1050,SIMS DRIVE,PENROSE,RCR,33154.4635,33455.88198,1.3188371987838101,103.87963409452918,17248.187451779806,14,99 yrs lease commencing from 2019
1051,HOLLAND ROAD,HOLLAND MEWS,CCR,24988.66636,32427.60608,1.309538120765985,103.80626029000895,16077.87545787546,10,Freehold
1052,JALAN DUSUN,NEW COURT,RCR,29152.57092,34483.24142,1.3281286857996812,103.84367506338057,11116.253294991613,12,Freehold
1053,LORONG 28 GEYLANG,MELOSA,RCR,33796.47698,32759.28752,1.312537332361492,103.8854027849501,13847.122446264286,14,Freehold
1054,SOPHIA ROAD,SOPHIA VILLE,CCR,29460.71907,31706.26543,1.3030146829386648,103.84644381304206,25688.70523415978,09,Freehold
1055,LEONIE HILL ROAD,OUE TWIN PEAKS,CCR,28012.12948,31280.89314,1.29916780002903,103.83342756803074,29991.3133819611,09,99 yrs lease commencing from 2010
1056,CHANCERY LANE,CHANCERY ESQUIRE,CCR,28357.96108,33325.07177,1.3176546287541797,103.83653504304611,16346.825396825396,11,Freehold
1057,RACE COURSE LANE,CITY STUDIOS,RCR,30169.74356,32492.19784,1.3101223367709,103.85281477929554,12947.317063149676,08,Freehold
1058,ROBIN ROAD,PROXIMO,CCR,27491.92245,33292.74103,1.3173622387966568,103.82875324224428,17063.968790684325,10,Freehold
1059,AKYAB ROAD,ZEDGE,CCR,29653.04147,33852.1974,1.3224217240912461,103.84817203278118,17003.700561120684,11,Freehold
1060,KIM KEAT ROAD,KIM KEAT LODGE,RCR,30131.52793,34049.47522,1.3242058052142005,103.85247150074417,10575.40682112657,12,Freehold
1061,RIVER VALLEY ROAD,CRYSTAL COURT,CCR,27295.46553,30725.6435,1.2941463095988994,103.82698803446797,13243.30966007151,10,Freehold
1062,KAMPONG JAVA ROAD,PARC CENTENNIAL,CCR,29166.02529,32829.74957,1.3131750897060022,103.8437958957715,15260.246409174837,09,Freehold
1063,KIM SENG ROAD,THE TRILLIUM,CCR,27922.69116,30792.09438,1.2947472758822887,103.83262392596008,22010.581940523527,09,Freehold
1064,RIVER VALLEY ROAD,OXLEY EDGE,CCR,28923.32881,30889.81647,1.295631026581104,103.84161508996482,20883.89975938231,09,Freehold
1065,WILKIE ROAD,WILKIE COURT,CCR,29497.39975,31731.19438,1.3032401298285126,103.84677340704054,15222.234809863678,09,Freehold
1066,ARNASALAM CHETTY ROAD,THE INSPIRA,CCR,28626.23536,30475.45958,1.2918837359086606,103.83894556795079,20385.18412730146,09,Freehold
1067,BALESTIER ROAD,OKIO,RCR,30214.47579,33820.31017,1.3221333117692158,103.85321681522322,16576.32645904847,12,Freehold
1068,LORONG 28 GEYLANG,LA BRISA,RCR,33792.75913,32689.27795,1.3119041914762075,103.88536936515904,13993.825513404056,14,Freehold
1069,CAIRNHILL RISE,CAIRNHILL ASTORIA,CCR,28681.90841,32150.40093,1.3070313147614234,103.8394458501819,17110.317758358684,09,Freehold
1070,MOUNT VERNON ROAD,BARTLEY RIDGE,RCR,33357.34992,35916.62838,1.3410912750446702,103.88145756437615,15438.621771847125,13,99 yrs lease commencing from 2012
1071,OXLEY ROAD,ORCHARD COURT,CCR,28899.9925,31197.91234,1.2984173379072235,103.8414054119052,13471.652846876726,09,99 yrs lease commencing from 1973
1072,SINARAN DRIVE,SOLEIL @ SINARAN,CCR,29306.2821,33522.12361,1.3194366702506377,103.84505620212656,19157.0261396884,11,99 yrs lease commencing from 2006
1073,ST. MICHAEL'S ROAD,RIVERSIDE MELODIES,RCR,31467.59148,34392.54992,1.3273083284211717,103.86447678612433,13997.066385281383,12,Freehold
1074,SIXTH AVENUE,THE SIXTH AVENUE RESIDENCES,CCR,23483.66793,34395.06044,1.327330894698637,103.792736864926,16687.842448478525,10,Freehold
1075,WILKIE ROAD,LE WILKIE,CCR,29623.12018,31687.53762,1.3028453071586636,103.84790306083477,15036.109970674486,09,Freehold
1076,SHELFORD ROAD,SHELFORD GREEN,CCR,25648.26884,34089.25528,1.3245655455602017,103.81218701033484,14667.412169713263,11,Freehold
1077,DERBYSHIRE ROAD,PASADENA,CCR,29350.17434,33058.59926,1.3152447179515159,103.84545057643979,11141.031092384348,11,Freehold
1078,MAR THOMA ROAD,VETRO,RCR,31254.81754,34415.82545,1.3275188475324764,103.86256489847895,12603.260281385279,12,999 yrs lease commencing from 1882
1079,OXFORD ROAD,OXFORD SUITES,RCR,30133.52347,33091.66845,1.315543739635026,103.8524893654616,14956.135171413416,08,Freehold
1080,THOMSON ROAD,THE THOMSON DUPLEX,CCR,28857.31177,34034.93811,1.3240743990790742,103.84102198485691,14413.780663780664,11,Freehold
1081,LORONG SALLEH,THE LATTIZ,OCR,36114.8113,34052.46131,1.3242318059541542,103.90623449320303,11620.800235135463,14,Freehold
1082,ROBERTSON QUAY,RIVERGATE,CCR,28342.39849,30493.66904,1.2920484202466613,103.83639517423171,23555.06555509239,09,Freehold
1083,LORONG MARICAN,LE MARICAN,OCR,36246.62337,34253.2362,1.3260475061608228,103.9074189483475,10325.581395348838,14,Freehold
1084,KENG LEE ROAD,KENG LEE COURT,RCR,29587.75758,32816.2825,1.3130532794301226,103.84758536919637,12678.461841023418,08,Freehold
1085,RIVER VALLEY CLOSE,THE AVENIR,CCR,28383.81296,30736.09746,1.2942408571855462,103.83676730367198,33685.22853423755,09,Freehold
1086,GOLDHILL AVENUE,MOUNT ROSIE GARDEN,CCR,28069.9403,33752.43058,1.3215195128010964,103.83394702954068,15012.0895576902,11,Freehold
1087,ADAM ROAD,ADAM PLACE,CCR,25702.00631,34151.7372,1.3251306140019063,103.81266986568882,15114.558719893877,11,Freehold
1088,JERVOIS ROAD,CASA JERVOIS,CCR,26405.28064,30790.80075,1.2947355360140373,103.81898933773331,15979.350409600085,10,Freehold
1089,CAIRNHILL CIRCLE,HILLTOPS,CCR,28580.68101,32175.88161,1.3072617551107582,103.83853627438268,33447.46322622888,09,Freehold
1090,HOLLAND HILL,15 HOLLAND HILL,CCR,24388.83501,32439.9359,1.3096495628812876,103.80087051432423,32175.069533838723,10,Freehold
1091,JALAN RAJAH,RAJAH TOWERS,RCR,29731.70509,34419.82643,1.327555155675696,103.8488788990795,10443.451247114523,12,Freehold
1092,LEEDON ROAD,LEEDON 2,CCR,23956.33032,32801.46263,1.3129190287396595,103.79698420373497,17488.286286017934,10,Freehold
1093,LORONG 35 GEYLANG,SIXTEEN35 RESIDENCES,RCR,34177.61391,33084.02524,1.3154740701749827,103.88882755209276,16120.35685672163,14,99 yrs lease commencing from 2018
1094,DEVONSHIRE ROAD,ONE DEVONSHIRE,CCR,28462.1199,31062.51432,1.2971928554134224,103.83747092997382,25002.67088970318,09,Freehold
1095,DUCHESS AVENUE,CASABELLA,CCR,24272.73272,33985.80842,1.3236298717639234,103.79982709253727,15065.365527441805,10,Freehold
1096,MOULMEIN ROAD,MOULMEIN COURT,CCR,29868.14226,33460.72646,1.3188813870511469,103.85010480359509,11287.581699346405,11,Freehold
1097,LORONG 42 GEYLANG,RESIDENTIAL APARTMENTS,RCR,34322.80928,32935.77308,1.3141333011019825,103.89013217490766,11258.585858585859,14,Freehold
1098,LENGKONG EMPAT,GROSVENOR VIEW,OCR,36739.17333,34434.64363,1.327687951929765,103.91184482503115,11279.80538146334,14,Freehold
1099,LORONG 31 GEYLANG,COSY LODGE,RCR,33926.81715,33053.15771,1.3151949646624268,103.88657401161616,9690.0,14,Freehold
1100,SHREWSBURY ROAD,SUITES @ SHREWSBURY,CCR,29734.73679,33385.27028,1.3181989958823983,103.84890608223509,17242.147375079065,11,Freehold
1101,ROBERTSON QUAY,ROBERTSON 100,CCR,28501.1191,30390.13461,1.291112089110936,103.83782134426481,19434.47176069474,09,Freehold
1102,BISHOPSGATE,BISHOPSGATE RESIDENCES,CCR,27020.65914,31199.7628,1.2984340703207689,103.82451876622261,37855.186099160026,10,Freehold
1103,SHELFORD ROAD,KELLETT COURT,CCR,25656.03548,34402.69665,1.3274001988015862,103.8122567737926,15459.337751929665,11,Freehold
1104,RIVER VALLEY ROAD,ASPEN HEIGHTS,CCR,28749.27822,30788.63254,1.2947159593621331,103.84005116735494,18059.316171305407,09,999 yrs lease commencing from 1841
1105,LORONG 27 GEYLANG,METRO LOFT,RCR,33591.63101,32939.85018,1.3141703145819426,103.88356217591729,15339.236714192939,14,Freehold
1106,LORONG 37 GEYLANG,BLOSSOM MANSIONS,RCR,34237.65445,33080.20554,1.3154395140412818,103.88936704564712,9810.54476806904,14,Freehold
1107,KIM SENG ROAD,CENTENNIA SUITES,CCR,28030.21102,30591.58279,1.2929339196350709,103.83359003812595,26105.746811425368,09,Freehold
1108,HOLLAND HEIGHTS,HOLLAND TOWER,CCR,24613.71487,32210.51732,1.307574807946598,103.80289119349915,16505.74712643678,10,Freehold
1109,THOMSON ROAD,BIRMINGHAM MANSIONS,CCR,29289.92434,33333.69845,1.3177326204051998,103.84490921128891,16402.794646971266,11,Freehold
1110,MAR THOMA ROAD,RIVIERA 38,RCR,31352.87933,34487.09557,1.3281633785386708,103.86344604512428,13608.469021147466,12,999 yrs lease commencing from 1882
1111,LEONIE HILL,LEONIE SUITES,CCR,27828.14045,31236.59137,1.2987671499287754,103.831774344563,18409.18596492381,09,99 yrs lease commencing from 2002
1112,LORONG 4 GEYLANG,WANG LODGE,RCR,32753.19382,32625.73322,1.3113296934592746,103.87602835244,8088.235294117647,14,Freehold
1113,JALAN RAJAH,SKYSUITES17,RCR,29590.02737,34425.91877,1.3276102603647626,103.84760584740336,17185.821399985492,12,Freehold
